Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									11095	0																								5678															6208	621	100	2798	10	8641	140	Bianca	Bianca	0				0			6627	1105	140	4717	6	8641	140	6867	1145	180	4737	6	8601	180	1	8601	8781	194,05	136,71
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									11095	0																								5678															100	100	100	100	1	29169	100	Bianca	Bianca	0				0			100	100	100	100	1	29169	100	120	120	120	120	1	29149	120	0	29149		311,98	
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									11095	0																								5678															1139	190	80	380	6	2585	140	Bianca	Bianca	0				0			1279	640	480	800	2	2585	800	1359	680	500	859	2	2525	859	3		5963		133,88
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									11095	0																								5678															3138	224	80	480	14	626	300	Bianca	Bianca	0				0			4297	614	80	1739	7	626	1739	4457	637	80	1739	7	626	1739	2	7482	8381	591,18	391,97
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									11095	0																								5678															1839	204	80	380	9	626	300	Bianca	Bianca	0				0			2239	746	480	1259	3	626	500	2259	753	500	1259	3	626	500	3		5963		133,88
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									11095	0																								5678															11460	637	67	3818	18	0	67	Bianca	Bianca	0				0			11899	1700	67	6356	7	0	67	12179	1740	67	6376	7	0	67	7	6882	7482	345,55	591,18
Recording090	ProVisioNET_study_214_06	Female	Expert	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						2776														0				0			Classroom_Others	Classroom_Others	0				0			0				0			0				0			0				
Recording090	ProVisioNET_study_214_06	Female	Expert	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						2776														960	480	380	580	2	0	580	Classroom_Others	Classroom_Others	0				0			960	480	380	580	2	0	580	960	480	380	580	2	0	580	0		580		116,35
Recording090	ProVisioNET_study_214_06	Female	Expert	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						2776														720	720	720	720	1	2579	720	Classroom_Others	Classroom_Others	0				0			720	720	720	720	1	2579	720	800	800	800	800	1	2499	800	0	2499		380,79	
Recording090	ProVisioNET_study_214_06	Female	Expert	Clicking_pen	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						2776														1319	188	80	360	7	600	300	Classroom_Others	Classroom_Others	0				0			2359	1179	859	1499	2	600	1499	2379	1189	859	1519	2	580	1519	1	580		116,35	
Recording090	ProVisioNET_study_214_06	Female	Expert	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						2776														720	720	720	720	1	2579	720	Classroom_Others	Classroom_Others	0				0			720	720	720	720	1	2579	720	800	800	800	800	1	2499	800	0	2499		380,79	
Recording090	ProVisioNET_study_214_06	Female	Expert	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4358	0																						2776														600	200	100	340	3	24306	160	Carl(a)		0				0			660	330	100	560	2	24306	560	760	380	120	640	2	24226	640	0	26025	26145	102,86	189,7
Recording090	ProVisioNET_study_214_06	Female	Expert	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4358	0																						2776														3019	431	100	859	7	0	580	Carl(a)		0				0			3058	612	380	1019	5	0	580	3118	624	380	1039	5	0	580	2	9814	580	117,42	116,35
Recording090	ProVisioNET_study_214_06	Female	Expert	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4358	0																						2776														4897	350	80	1359	14	7176	80	Carl(a)		0				0			6596	3298	1759	4837	2	7176	1759	6596	3298	1759	4837	2	7176	1759	6				
Recording090	ProVisioNET_study_214_06	Female	Expert	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4358	0																						2776														1819	260	100	720	7	2579	720	Carl(a)		0				0			1879	376	160	720	5	2579	720	2019	404	200	800	5	2499	800	2	2499	28963	380,79	293,9
Recording090	ProVisioNET_study_214_06	Female	Expert	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4358	0																						2776														6036	241	80	1419	25	600	300	Carl(a)		0				0			10434	1043	100	3138	10	600	1499	10754	1075	120	3138	10	580	1519	4	580	26025	116,35	102,86
Recording090	ProVisioNET_study_214_06	Female	Expert	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4358	0																						2776														720	720	720	720	1	2579	720	Carl(a)		0				0			720	720	720	720	1	2579	720	800	800	800	800	1	2499	800	0	2499		380,79	
Recording090	ProVisioNET_study_214_06	Female	Expert	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4358	0																						2776														1659	1659	1659	1659	1	14991	1659	Carl(a)		0				0			1659	1659	1659	1659	1	14991	1659	1679	1679	1679	1679	1	14971	1679	0				
Recording090	ProVisioNET_study_214_06	Female	Expert	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				19301													0				0			Material_Students	Material_Students	0				0			0				0			0				0			0				
Recording090	ProVisioNET_study_214_06	Female	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				19301													4657	517	120	2459	9	8125	140	Material_Students	Material_Students	0				0			5237	2618	2179	3058	2	8125	3058	5317	2658	2199	3118	2	8065	3118	3	8065		354,02	
Recording090	ProVisioNET_study_214_06	Female	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				19301													1319	440	160	720	3	6625	160	Material_Students	Material_Students	0				0			1339	670	440	899	2	6625	899	1399	700	480	919	2	6605	919	1		8065		354,02
Recording090	ProVisioNET_study_214_06	Female	Expert	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				19301													2838	315	80	899	9	11782	200	Material_Students	Material_Students	0				0			3998	1333	80	2479	3	11782	2479	4018	1339	80	2498	3	11762	2498	3		17659		449,36
Recording090	ProVisioNET_study_214_06	Female	Expert	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				19301													3978	497	120	2459	8	8125	140	Material_Students	Material_Students	0				0			4537	2269	1479	3058	2	8125	3058	4617	2309	1499	3118	2	8065	3118	2	8065	15880	354,02	378,97
Recording090	ProVisioNET_study_214_06	Female	Expert	Drawing	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				19301													1969	328	120	909	6	16659	280	Material_Students	Material_Students	0				0			2089	696	320	909	3	16659	859	2169	723	340	949	3	16639	879	2	17659		449,36	
Recording090	ProVisioNET_study_214_06	Female	Expert	Drawing	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				19301													5906	454	140	1359	13	0	329	Material_Students	Material_Students	0				0			6266	6266	6266	6266	1	0	6266	6266	6266	6266	6266	1	0	6266	12				
Recording090	ProVisioNET_study_214_06	Female	Expert	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															20707	0																				19301													420	140	120	160	3	26433	160	Material_Students	Material_Students	0				0			500	250	160	340	2	26433	160	560	280	200	360	2	26393	200	0	27813		330,47	
Recording090	ProVisioNET_study_214_06	Female	Expert	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															20707	0																				19301													4897	445	80	2459	11	8125	140	Material_Students	Material_Students	0				0			5477	1369	80	3058	4	8125	3058	5637	1409	120	3118	4	8065	3118	3	8065		354,02	
Recording090	ProVisioNET_study_214_06	Female	Expert	Drawing_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															20707	0																				19301													2019	336	80	720	6	6625	160	Material_Students	Material_Students	0				0			2518	839	440	1179	3	6625	899	2598	866	480	1199	3	6605	919	2		8065		354,02
Recording090	ProVisioNET_study_214_06	Female	Expert	Drawing_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															20707	0																				19301													3918	280	80	899	14	11782	200	Material_Students	Material_Students	0				0			5257	876	80	2479	6	11782	2479	5377	896	80	2498	6	11762	2498	4		17659		449,36
Recording090	ProVisioNET_study_214_06	Female	Expert	Drawing_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															20707	0																				19301													3978	497	120	2459	8	8125	140	Material_Students	Material_Students	0				0			4537	2269	1479	3058	2	8125	3058	4617	2309	1499	3118	2	8065	3118	2	8065	15880	354,02	378,97
Recording090	ProVisioNET_study_214_06	Female	Expert	Drawing_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															20707	0																				19301													3827	348	100	1159	11	16659	280	Material_Students	Material_Students	0				0			3987	570	100	1159	7	16659	859	4187	598	160	1199	7	16639	879	3	17659	27813	449,36	330,47
