Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	45	29463	29563	100	Bianca	1	0,4114	0,26163	3,76936
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	46	29623	29782	160	Bianca	1	0,58615	0,12383	3,77074
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	1	1686	2565	879			0,44331	0,0787	4,34418
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	2	2805	2905	100			0,25104	0,25676	3,83195
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	3	3445	3525	80			0,45047	0,25065	4,49575
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	4	3565	3944	380			0,52013	0,1948	4,40862
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	5	4084	4184	100			0,49506	0,23884	4,54707
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	6	4204	4844	640			0,51962	0,2004	4,58522
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	7	4944	5064	120			0,78906	0,02478	4,39118
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	8	5124	5443	320			0,6983	0,07994	4,43286
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	9	5463	6243	780			0,51192	0,25016	4,44968
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	10	6303	6503	200			0,34672	0,02404	4,23701
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	11	6843	7922	1079			0,44994	0,09949	4,52558
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	12	7962	9241	1279			0,51518	0,10188	4,62323
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	13	9261	9601	340			0,45644	0,04234	4,78041
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	14	9841	9961	120			0,34983	0,02994	4,29488
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	15	10021	10580	560			0,49164	0,09876	4,58675
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	16	10700	10780	80			0,49607	0,03243	4,55198
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	17	11560	11640	80			0,54032	0,00508	4,31946
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	18	11700	11819	120			0,54963	0,01323	4,20137
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	19	12379	12499	120			0,57142	0,00141	4,39918
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	20	12739	12919	180			0,55116	0,03139	4,36193
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	21	12999	14017	1018			0,49801	0,08631	4,483
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	1	1686	2565	879			0,44331	0,0787	4,34418
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	2	2805	2905	100			0,25104	0,25676	3,83195
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	3	3445	3525	80			0,45047	0,25065	4,49575
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	4	3565	3944	380			0,52013	0,1948	4,40862
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	5	4084	4184	100			0,49506	0,23884	4,54707
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	6	4204	4844	640			0,51962	0,2004	4,58522
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	7	4944	5064	120			0,78906	0,02478	4,39118
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	8	5124	5443	320			0,6983	0,07994	4,43286
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	9	5463	6243	780			0,51192	0,25016	4,44968
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	10	6303	6503	200			0,34672	0,02404	4,23701
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	11	6843	7922	1079			0,44994	0,09949	4,52558
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	12	7962	9241	1279			0,51518	0,10188	4,62323
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	13	9261	9601	340			0,45644	0,04234	4,78041
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	14	9841	9961	120			0,34983	0,02994	4,29488
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	15	10021	10580	560			0,49164	0,09876	4,58675
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	16	10700	10780	80			0,49607	0,03243	4,55198
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	17	11560	11640	80			0,54032	0,00508	4,31946
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	18	11700	11819	120			0,54963	0,01323	4,20137
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	19	12379	12499	120			0,57142	0,00141	4,39918
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	20	12739	12919	180			0,55116	0,03139	4,36193
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	21	12999	14418	1419			0,49801	0,08631	4,49595
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	22	15457	15637	180			0,38954	0,01822	4,65626
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	23	16437	16617	180			0,75903	0,09382	4,43733
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	24	16816	17016	200			0,49878	0,09259	4,41165
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	25	18695	18775	80			0,15234	0,06401	4,06707
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	26	22473	22953	480			0,4794	0,03063	4,75441
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	27	22973	23073	100			0,44502	0,04105	4,59711
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	28	23093	23232	140			0,37177	0,21869	4,5217
Recording090	ProVisioNET_study_214_06	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	29	29608	29808	200			0,52029	0,01944	4,33166
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	1	0	67	67	Material_Students	1	0,51304	0,46363	3,8288
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	2	626	926	300	Classroom_Others,Disruptive_Person	1	0,6306	0,01081	3,7912
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	3	966	1126	160	Classroom_Others,Disruptive_Person	1	0,64354	0,0178	3,75019
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	4	1426	1546	120	Classroom_Others	1	0,35812	0,09963	3,9213
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	5	1566	1765	200	Classroom_Others	1	0,37115	0,14001	3,93916
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	6	1805	1945	140	Classroom_Others	1	0,51583	0,18484	3,83744
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	7	2125	2365	240	Classroom_Others,Disruptive_Person	1	0,70316	0,38493	3,34866
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	8	2585	2725	140	Carl(a),Disruptive_Person	1	0,65406	0,45321	3,25192
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	9	2745	2845	100	Carl(a),Disruptive_Person	1	0,6524	0,44893	3,23524
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	10	2925	3005	80	Carl(a),Disruptive_Person	1	0,55453	0,48479	3,38665
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	11	3025	3385	360	Carl(a),Disruptive_Person	1	0,56631	0,42173	3,33062
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	12	3804	4184	380	Anna	1	0,26115	0,60057	3,51855
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	13	4204	4724	520	Anna	1	0,33265	0,51988	3,81804
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	14	4844	5123	280	Anna	1	0,35066	0,51806	3,65276
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	15	5343	5423	80		0	0,5606	0,28344	3,90072
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	16	5483	5563	80	Carl(a),Disruptive_Person	1	0,63042	0,27805	3,82598
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	17	5583	5963	380	Carl(a),Disruptive_Person	1	0,62985	0,31884	3,53646
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	18	5983	6063	80		0	0,70212	0,20903	3,33971
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	19	6263	6363	100	Classroom_Others	0,79992	0,33264	0,61242	3,4084
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	20	6383	6882	500	Anna	1	0,37283	0,64672	3,64756
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	21	6962	7162	200	Material_Students	1	0,66099	0,58555	3,92688
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	22	7182	7482	300	Material_Students	1	0,66419	0,49865	3,93961
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	23	7522	7622	100	Classroom_Others	1	0,82051	0,17861	3,86915
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	24	8062	8381	320	Classroom_Others	1	0,62241	0,09377	3,58869
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	25	8461	8601	140	Material_Students	1	0,47565	0,43143	3,59282
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	26	8641	8781	140	Bianca	1	0,47899	0,47695	3,66227
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	27	8801	9021	220	Material_Students	1	0,53054	0,59812	3,62723
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	28	9241	9521	280	Classroom_Others	1	0,46396	0,03662	3,9659
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	29	9661	10140	480	Classroom_Others	1	0,49307	0,06807	3,94096
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	30	10220	10360	140	Bianca	1	0,60407	0,60247	3,77977
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	31	10380	10540	160	Material_Students	1	0,69051	0,70542	3,74285
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	32	10640	11040	400	Classroom_Others	1	0,64739	0,44636	3,82935
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	1	0	67	67	Material_Students	1	0,51304	0,46363	3,8288
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	2	626	926	300	Classroom_Others,Disruptive_Person	1	0,6306	0,01081	3,7912
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	3	966	1126	160	Classroom_Others,Disruptive_Person	1	0,64354	0,0178	3,75019
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	4	1426	1546	120	Classroom_Others	1	0,35812	0,09963	3,9213
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	5	1566	1765	200	Classroom_Others	1	0,37115	0,14001	3,93916
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	6	1805	1945	140	Classroom_Others	1	0,51583	0,18484	3,83744
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	7	2125	2365	240	Classroom_Others,Disruptive_Person	1	0,70316	0,38493	3,34866
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	8	2585	2725	140	Carl(a),Disruptive_Person	1	0,65406	0,45321	3,25192
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	9	2745	2845	100	Carl(a),Disruptive_Person	1	0,6524	0,44893	3,23524
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	10	2925	3005	80	Carl(a),Disruptive_Person	1	0,55453	0,48479	3,38665
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	11	3025	3385	360	Carl(a),Disruptive_Person	1	0,56631	0,42173	3,33062
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	12	3804	4184	380	Anna	1	0,26115	0,60057	3,51855
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	13	4204	4724	520	Anna	1	0,33265	0,51988	3,81804
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	14	4844	5123	280	Anna	1	0,35066	0,51806	3,65276
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	15	5343	5423	80		0	0,5606	0,28344	3,90072
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	16	5483	5563	80	Carl(a),Disruptive_Person	1	0,63042	0,27805	3,82598
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	17	5583	5963	380	Carl(a),Disruptive_Person	1	0,62985	0,31884	3,53646
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	18	5983	6063	80		0	0,70212	0,20903	3,33971
Recording090	ProVisioNET_study_214_06	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	19	6263	6363	100	Classroom_Others	0,79992	0,33264	0,61242	3,4084
