Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4930	0																								1978															5737	478	80	1459	12	6638	140	Board_Screen		0				0			7152	2384	780	3938	3	6638	3938	7232	2411	800	3938	3	6638	3938	2				
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4930	0																								1978															0				0			Board_Screen		0				0			0				0			0				0			0				
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4930	0																								1978															4158	260	80	859	16	2801	120	Board_Screen		0				0			5996	545	100	1639	11	2801	1099	6376	580	100	1659	11	2761	1139	1	4879	3900	188,19	410,23
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4930	0																								1978															2139	713	380	1359	3	342	1359	Board_Screen		0				0			2159	1079	400	1759	2	342	1759	2279	1139	420	1859	2	242	1859	0	4440		278,22	
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4930	0																								1978															2758	460	160	1199	6	2161	180	Board_Screen		0				0			2758	460	160	1199	6	2161	180	3038	506	200	1219	6	2121	220	0	17412	2341	241,43	191,27
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4930	0																								1978															4857	607	80	2538	8	10876	180	Board_Screen		0				0			5097	5097	5097	5097	1	10876	5097	5117	5117	5117	5117	1	10856	5117	7				
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4930	0																								1978															220	220	220	220	1	2361	220	Board_Screen		0				0			220	220	220	220	1	2361	220	240	240	240	240	1	2341	240	0	2341		191,27	
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4930	0																								1978															480	480	480	480	1	3960	480	Board_Screen		0				0			480	480	480	480	1	3960	480	540	540	540	540	1	3900	540	0	3900	4440	410,23	278,22
Recording091	ProVisioNET_study_215_07	Female	Expert	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						13556														0				0			Carl(a),Material_Students		0				0			0				0			0				0			0				
Recording091	ProVisioNET_study_215_07	Female	Expert	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						13556														0				0			Carl(a),Material_Students		0				0			0				0			0				0			0				
Recording091	ProVisioNET_study_215_07	Female	Expert	Clicking_pen	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						13556														4857	442	80	2778	11	101	2778	Carl(a),Material_Students		0				0			7037	3519	2880	4158	2	0	2880	7037	3519	2880	4158	2	0	2880	2		2880		487,79
Recording091	ProVisioNET_study_215_07	Female	Expert	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						13556														2279	253	80	740	9	3739	140	Carl(a),Material_Students		0				0			3978	994	140	1619	4	3739	140	4058	1014	140	1659	4	3739	140	2	11175	10935	333,47	307,64
Recording091	ProVisioNET_study_215_07	Female	Expert	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						13556														2279	253	80	740	9	3739	140	Carl(a),Material_Students		0				0			3978	994	140	1619	4	3739	140	4058	1014	140	1659	4	3739	140	2	11175	10935	333,47	307,64
Recording091	ProVisioNET_study_215_07	Female	Expert	Clicking_pen	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						13556														360	180	140	220	2	10955	220	Carl(a),Material_Students		0				0			360	180	140	220	2	10955	220	420	210	180	240	2	10935	240	0	10935	11175	307,64	333,47
Recording091	ProVisioNET_study_215_07	Female	Expert	Clicking_pen	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						13556														280	280	280	280	1	2980	280	Carl(a),Material_Students		0				0			280	280	280	280	1	2980	280	380	380	380	380	1	2880	380	0	2880		487,79	
Recording091	ProVisioNET_study_215_07	Female	Expert	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												16609	0																						13556														1199	1199	1199	1199	1	24267	1199	Material_Teacher	Material_Teacher	0				0			1199	1199	1199	1199	1	24267	1199	1259	1259	1259	1259	1	24207	1259	0		25466		538,15
Recording091	ProVisioNET_study_215_07	Female	Expert	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												16609	0																						13556														240	120	100	140	2	20109	140	Material_Teacher	Material_Teacher	0				0			240	120	100	140	2	20109	140	240	120	100	140	2	20109	140	0		26765		123,38
Recording091	ProVisioNET_study_215_07	Female	Expert	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												16609	0																						13556														4857	442	80	2778	11	101	2778	Material_Teacher	Material_Teacher	0				0			7037	3519	2880	4158	2	0	2880	7037	3519	2880	4158	2	0	2880	2		2880		487,79
Recording091	ProVisioNET_study_215_07	Female	Expert	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												16609	0																						13556														2359	236	80	740	10	3739	140	Material_Teacher	Material_Teacher	0				0			4058	812	80	1619	5	3739	140	4138	828	80	1659	5	3739	140	2	11175	10935	333,47	307,64
Recording091	ProVisioNET_study_215_07	Female	Expert	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												16609	0																						13556														3518	440	100	1239	8	20409	680	Material_Teacher	Material_Teacher	0				0			4417	1104	120	3198	4	20409	3198	4557	1139	120	3238	4	20369	3238	3	25466		538,15	
Recording091	ProVisioNET_study_215_07	Female	Expert	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												16609	0																						13556														2279	253	80	740	9	3739	140	Material_Teacher	Material_Teacher	0				0			3978	994	140	1619	4	3739	140	4058	1014	140	1659	4	3739	140	2	11175	10935	333,47	307,64
Recording091	ProVisioNET_study_215_07	Female	Expert	Clicking_pen_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												16609	0																						13556														360	180	140	220	2	10955	220	Material_Teacher	Material_Teacher	0				0			360	180	140	220	2	10955	220	420	210	180	240	2	10935	240	0	10935	11175	307,64	333,47
Recording091	ProVisioNET_study_215_07	Female	Expert	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												16609	0																						13556														3175	635	80	2135	5	2980	280	Material_Teacher	Material_Teacher	0				0			3375	1125	280	2315	3	2980	280	3534	1178	380	2355	3	2880	380	1	2880		487,79	
Recording091	ProVisioNET_study_215_07	Female	Expert	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1719	573	200	959	3	6221	959	Classroom_Others	Classroom_Others	0				0			1999	1999	1999	1999	1	6221	1999	1999	1999	1999	1999	1	6221	1999	0		8220		382,27
Recording091	ProVisioNET_study_215_07	Female	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1899	633	80	1539	3	3543	1539	Classroom_Others	Classroom_Others	0				0			1939	969	400	1539	2	3543	1539	2099	1049	480	1619	2	3463	1619	1	8220		382,27	
Recording091	ProVisioNET_study_215_07	Female	Expert	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	7995	500	80	1659	16	17075	160	Classroom_Others	Classroom_Others	0				0			9314	3105	80	4677	3	17075	4677	9394	3131	120	4717	3	17035	4717	6				
Recording091	ProVisioNET_study_215_07	Female	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	660	330	220	440	2	5262	440	Classroom_Others	Classroom_Others	0				0			660	330	220	440	2	5262	440	660	330	220	440	2	5262	440	0				
Recording091	ProVisioNET_study_215_07	Female	Expert	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	3151	450	120	1459	7	105	160	Classroom_Others	Classroom_Others	0				0			3610	722	120	1999	5	105	160	3750	750	160	2039	5	65	200	1	1004	265	219,67	148,65
Recording091	ProVisioNET_study_215_07	Female	Expert	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1899	633	80	1539	3	3543	1539	Classroom_Others	Classroom_Others	0				0			1939	969	400	1539	2	3543	1539	2099	1049	480	1619	2	3463	1619	1	8220		382,27	
Recording091	ProVisioNET_study_215_07	Female	Expert	Drawing	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	720	720	720	720	1	285	720	Classroom_Others	Classroom_Others	0				0			720	720	720	720	1	285	720	740	740	740	740	1	265	740	0	265	1004	148,65	219,67
Recording091	ProVisioNET_study_215_07	Female	Expert	Drawing	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	6156	616	140	1699	10	10299	440	Classroom_Others	Classroom_Others	440	440	440	440	1	10299	440	7096	2365	440	5777	3	10299	440	7156	2385	440	5797	3	10299	440	2	10758		158,96	
Recording091	ProVisioNET_study_215_07	Female	Expert	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															29560	0																																	1719	573	200	959	3	6221	959	Carl(a)	Carl(a)	0				0			1999	1999	1999	1999	1	6221	1999	1999	1999	1999	1999	1	6221	1999	0		8220		382,27
