Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording092	ProVisioNET_study_124_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5987	0																								4594															4977	553	80	1019	9	329	1019	Anna	Anna	0				0			5037	840	80	1339	6	329	1019	5357	893	100	1459	6	309	1039	2	6066	1349	487,16	275,59
Recording092	ProVisioNET_study_124_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5987	0																								4594															1959	979	360	1599	2	18818	360	Anna	Anna	0				0			1959	979	360	1599	2	18818	360	2019	1009	420	1599	2	18758	420	0	18758	19178	308,98	342,23
Recording092	ProVisioNET_study_124_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5987	0																								4594															1999	999	979	1019	2	329	1019	Anna	Anna	0				0			1999	999	979	1019	2	329	1019	2059	1029	1019	1039	2	309	1039	0		1349		275,59
Recording092	ProVisioNET_study_124_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5987	0																								4594															9	9	9	9	1	0	9	Anna	Anna	0				0			9	9	9	9	1	0	9	9	9	9	9	1	0	9	0				
Recording092	ProVisioNET_study_124_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5987	0																								4594															220	220	220	220	1	4067	220	Anna	Anna	0				0			220	220	220	220	1	4067	220	260	260	260	260	1	4027	260	0	4027	4287	227,22	207,78
Recording092	ProVisioNET_study_124_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5987	0																								4594															260	260	260	260	1	22116	260	Anna	Anna	0				0			260	260	260	260	1	22116	260	300	300	300	300	1	22076	300	0	22076		200,38	
Recording092	ProVisioNET_study_124_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5987	0																								4594															220	220	220	220	1	1389	220	Anna	Anna	0				0			220	220	220	220	1	1389	220	260	260	260	260	1	1349	260	0	1349		275,59	
Recording092	ProVisioNET_study_124_08	Female	Novice	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						7730														720	720	720	720	1	1805	720	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			720	720	720	720	1	1805	720	780	780	780	780	1	1745	780	0	1745		417,83	
Recording092	ProVisioNET_study_124_08	Female	Novice	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						7730														2239	1119	420	1819	2	1325	420	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			2239	1119	420	1819	2	1325	420	2359	1179	460	1899	2	1285	460	0	5642	1745	428,89	417,83
Recording092	ProVisioNET_study_124_08	Female	Novice	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						7730														2055	1027	260	1795	2	5382	260	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			2055	1027	260	1795	2	5382	260	2115	1057	280	1835	2	5362	280	0		5642		428,89
Recording092	ProVisioNET_study_124_08	Female	Novice	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						7730														2055	1027	260	1795	2	5382	260	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			2055	1027	260	1795	2	5382	260	2115	1057	280	1835	2	5362	280	0		5642		428,89
Recording092	ProVisioNET_study_124_08	Female	Novice	Clicking_pen	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						7730														2818	564	180	1759	5	225	200	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			3164	1582	1185	1979	2	0	1185	3184	1592	1185	1999	2	0	1185	3				
Recording092	ProVisioNET_study_124_08	Female	Novice	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												9416	0																						7730														2998	600	180	1499	5	1805	720	Bianca		0				0			3078	770	180	1799	4	1805	720	3278	820	260	1799	4	1745	780	0	1745	17335	417,83	345,97
Recording092	ProVisioNET_study_124_08	Female	Novice	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												9416	0																						7730														4058	580	100	1819	7	1325	420	Bianca		0				0			4098	820	300	1819	5	1325	420	4457	891	420	1899	5	1285	460	1	5642	1745	428,89	417,83
Recording092	ProVisioNET_study_124_08	Female	Novice	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												9416	0																						7730														3638	1213	260	2059	3	5382	260	Bianca		0				0			3638	1213	260	2059	3	5382	260	3718	1239	280	2099	3	5362	280	0		5642		428,89
Recording092	ProVisioNET_study_124_08	Female	Novice	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												9416	0																						7730														320	320	320	320	1	26110	320	Bianca		0				0			320	320	320	320	1	26110	320	400	400	400	400	1	26030	400	0	26030		439,57	
Recording092	ProVisioNET_study_124_08	Female	Novice	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												9416	0																						7730														2319	1159	260	2059	2	5382	260	Bianca		0				0			2319	1159	260	2059	2	5382	260	2379	1189	280	2099	2	5362	280	0		5642		428,89
Recording092	ProVisioNET_study_124_08	Female	Novice	Clicking_pen_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												9416	0																						7730														180	180	180	180	1	17395	180	Bianca		0				0			180	180	180	180	1	17395	180	240	240	240	240	1	17335	240	0	17335	17575	345,97	372,55
Recording092	ProVisioNET_study_124_08	Female	Novice	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												9416	0																						7730														4617	577	160	1759	8	225	200	Bianca		0				0			4963	993	160	1979	5	0	1185	5262	1052	240	1999	5	0	1185	3	9680		397,93	
Recording092	ProVisioNET_study_124_08	Female	Novice	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	7456	828	240	2239	9	74	560	Board_Screen	Board_Screen	0				0			7536	1077	240	2239	7	74	560	8049	1150	320	2319	7	0	634	1	1793	634	415,62	401,88
Recording092	ProVisioNET_study_124_08	Female	Novice	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	13292	1329	220	2598	10	694	1099	Board_Screen	Board_Screen	0				0			13572	1939	740	3238	7	694	1099	14052	2007	800	3298	7	634	1159	0	634	1793	401,88	415,62
Recording092	ProVisioNET_study_124_08	Female	Novice	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	2782	278	63	600	10	2413	100	Board_Screen	Board_Screen	100	100	100	100	1	2573	100	2901	580	63	2039	5	2413	100	3061	612	100	2119	5	2393	120	5	22881	2513	118,67	308,06
Recording092	ProVisioNET_study_124_08	Female	Novice	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	140	140	140	140	1	16185	140	Board_Screen	Board_Screen	0				0			140	140	140	140	1	16185	140	160	160	160	160	1	16165	160	0	16165	16325	126,42	200,32
Recording092	ProVisioNET_study_124_08	Female	Novice	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	340	170	120	220	2	5511	120	Board_Screen	Board_Screen	0				0			340	170	120	220	2	5511	120	360	180	140	220	2	5491	140	0		5631		434,97
Recording092	ProVisioNET_study_124_08	Female	Novice	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	140	140	140	140	1	16185	140	Board_Screen	Board_Screen	0				0			140	140	140	140	1	16185	140	160	160	160	160	1	16165	160	0	16165	16325	126,42	200,32
Recording092	ProVisioNET_study_124_08	Female	Novice	Drawing	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	140	140	140	140	1	29277	140	Board_Screen	Board_Screen	0				0			140	140	140	140	1	29277	140	140	140	140	140	1	29277	140	0				
Recording092	ProVisioNET_study_124_08	Female	Novice	Drawing	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	320	320	320	320	1	16365	320	Board_Screen	Board_Screen	0				0			320	320	320	320	1	16365	320	360	360	360	360	1	16325	360	0	16325	16684	200,32	443,75
Recording092	ProVisioNET_study_124_08	Female	Novice	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	7456	828	240	2239	9	74	560	Board_Screen	Board_Screen	0				0			7536	1077	240	2239	7	74	560	8049	1150	320	2319	7	0	634	1	1793	634	415,62	401,88
Recording092	ProVisioNET_study_124_08	Female	Novice	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	13292	1329	220	2598	10	694	1099	Board_Screen	Board_Screen	0				0			13572	1939	740	3238	7	694	1099	14052	2007	800	3298	7	634	1159	0	634	1793	401,88	415,62
Recording092	ProVisioNET_study_124_08	Female	Novice	Drawing_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	2782	278	63	600	10	2413	100	Board_Screen	Board_Screen	100	100	100	100	1	2573	100	2901	580	63	2039	5	2413	100	3061	612	100	2119	5	2393	120	5	22881	2513	118,67	308,06
Recording092	ProVisioNET_study_124_08	Female	Novice	Drawing_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	140	140	140	140	1	16185	140	Board_Screen	Board_Screen	0				0			140	140	140	140	1	16185	140	160	160	160	160	1	16165	160	0	16165	16325	126,42	200,32
