Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	13	6941	7321	380			0,49805	0,24338	5,08899
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	14	7461	7661	200			0,51997	0,27161	5,04978
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	15	7701	8061	360			0,60358	0,11359	5,17464
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	16	8221	9200	979			0,6171	0,27801	5,03953
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	17	9480	10140	660			0,49698	0,22305	5,05918
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	18	10279	11039	760			0,41545	0,07626	5,13912
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	19	11059	12338	1279			0,4925	0,11125	5,05269
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	20	12358	12698	340			0,50755	0,21718	5,088
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	21	12718	16276	3558			0,493	0,18111	5,13283
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	22	16296	17355	1059			0,51032	0,1735	5,18585
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	23	17435	17875	440			0,47397	0,11915	5,24571
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	24	18195	20393	2199			0,51262	0,20942	5,00567
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	25	20413	20473	60			0,55293	0,19991	5,10961
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	26	20493	21593	1099			0,53151	0,19909	5,13895
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	27	21733	21813	80			0,50469	0,5143	3,9991
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	28	21892	23212	1319			0,48397	0,19356	4,95464
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	29	23232	23352	120			0,46928	0,15764	4,99744
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	30	23552	23791	240			0,13022	0,02056	4,85791
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	31	23871	24191	320			0,43512	0,11962	4,75753
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	32	24331	24511	180			0,54795	0,02129	4,77935
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	33	25630	25930	300			0,36557	0,41001	4,94172
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	34	26030	26730	700			0,52896	0,32528	5,0719
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	35	26750	27109	360			0,5981	0,3684	5,16402
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	36	27629	27709	80			0,95342	0,08717	5,04375
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	37	28748	28908	160			0,65202	0,24356	4,73251
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	38	29028	29128	100			0,54091	0,25072	5,01773
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	39	29188	29428	240			0,45457	0,18624	4,57072
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	40	29448	29548	100			0,44775	0,09825	4,47317
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	1	0	377	377			0,48923	0,16644	4,60215
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	2	457	1496	1039			0,66504	0,15256	4,53677
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	3	1676	3815	2139			0,49246	0,1158	4,55266
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	4	3895	5854	1959			0,41064	0,35622	4,59034
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	5	5894	6274	380			0,52386	0,17564	4,67529
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	6	6334	8332	1999			0,58567	0,2751	4,52305
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	7	8352	8592	240			0,47426	0,15734	4,6588
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	8	8612	10271	1659			0,46552	0,15078	4,53013
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	9	10291	12290	1999			0,519	0,21607	4,66803
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	10	12310	14369	2059			0,48182	0,27648	4,63037
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	11	14389	16427	2039			0,4842	0,21961	4,69869
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	12	16447	17866	1419			0,52039	0,17881	4,67414
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	1	0	377	377			0,48923	0,16644	4,60215
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	2	457	1496	1039			0,66504	0,15256	4,53677
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	3	1676	3815	2139			0,49246	0,1158	4,55266
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	4	3895	5854	1959			0,41064	0,35622	4,59034
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	5	5894	6274	380			0,52386	0,17564	4,67529
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	6	6334	8332	1999			0,58567	0,2751	4,52305
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	7	8352	8592	240			0,47426	0,15734	4,6588
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	8	8612	10271	1659			0,46552	0,15078	4,53013
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	9	10291	12290	1999			0,519	0,21607	4,66803
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	10	12310	14369	2059			0,48182	0,27648	4,63037
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	11	14389	16427	2039			0,4842	0,21961	4,69869
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	12	16447	17866	1419			0,52039	0,17881	4,67414
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	13	18546	18946	400			0,47786	0,22798	4,766
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	14	18966	20305	1339			0,49743	0,21747	4,30216
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	15	20365	20465	100			0,32496	0,31205	4,51456
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	16	20525	21224	700			0,29697	0,22892	4,31187
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	17	21304	21704	400			0,5456	0,16864	3,98207
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	18	21764	22024	260			0,38956	0,26606	4,29386
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	19	22044	22224	180			0,405	0,33189	4,42771
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	20	22464	22564	100			0,53889	0,12354	4,57509
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	21	22664	22983	320			0,24509	0,01198	4,44696
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	22	23343	23503	160			0,5912	0,09772	4,24949
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	23	24243	24522	280			0,3739	0,3349	4,45169
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	24	24542	25042	500			0,42381	0,16411	4,31146
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	25	25102	25262	160			0,34874	0,00537	4,39366
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	26	25342	25522	180			0,36714	0,01752	4,39158
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	27	26061	26481	420			0,44608	0,14092	4,53484
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	28	26501	26841	340			0,38651	0,29662	4,5478
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	29	26881	27061	180			0,46528	0,18908	4,53148
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	30	27101	27401	300			0,55756	0,267	4,4656
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	31	27421	28140	720			0,48266	0,1437	4,45752
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	32	28180	28700	520			0,34559	0,12527	4,5688
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	33	28740	29280	540			0,45071	0,1636	4,54304
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	34	29320	29499	180			0,31337	0,20279	4,63395
Recording091	ProVisioNET_study_215_07	Female	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	35	29539	30000	460			0,3777	0,38445	4,55429
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	1	342	1701	1359	Bianca,Disruptive_Person	1	0,50653	0,16272	4,2052
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	2	1721	2101	380	Bianca,Disruptive_Person	1	0,52935	0,21118	4,47873
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	3	2161	2341	180	Material_Students	1	0,51751	0,31968	4,6343
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	4	2361	2581	220	Nametag_Bianca	1	0,44744	0,32258	4,7181
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	5	2801	2921	120	Classroom_Others	1	0,62339	0,12138	4,82306
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	6	3040	3900	859	Classroom_Others	1	0,75026	0,07235	4,54917
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	7	3960	4440	480	Nametag_Carl(a)	1	0,56596	0,34507	4,44295
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	8	4460	4879	420	Bianca,Disruptive_Person	0,95239	0,59512	0,0952	4,6696
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	9	4899	4930	31	Classroom_Others	1	0,60405	0,26105	4,61178
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	1	342	1701	1359	Bianca,Disruptive_Person	1	0,50653	0,16272	4,2052
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	2	1721	2101	380	Bianca,Disruptive_Person	1	0,52935	0,21118	4,47873
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	3	2161	2341	180	Material_Students	1	0,51751	0,31968	4,6343
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	4	2361	2581	220	Nametag_Bianca	1	0,44744	0,32258	4,7181
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	5	2801	2921	120	Classroom_Others	1	0,62339	0,12138	4,82306
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	6	3040	3900	859	Classroom_Others	1	0,75026	0,07235	4,54917
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	7	3960	4440	480	Nametag_Carl(a)	1	0,56596	0,34507	4,44295
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	8	4460	4879	420	Bianca,Disruptive_Person	0,95239	0,59512	0,0952	4,6696
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	9	4899	5059	160	Classroom_Others	1	0,60405	0,26105	4,59676
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	10	6099	6179	80	Classroom_Others	1	0,52807	0,34312	3,32207
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	11	6638	6778	140	Board_Screen	1	0,62703	0,05652	4,85335
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	12	6978	8077	1099	Board_Screen	1	0,41426	0,12914	4,68643
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	13	8197	9656	1459	Board_Screen	1	0,42098	0,07639	4,79763
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	14	9936	10136	200	Board_Screen	1	0,30598	0,06086	4,81405
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	15	10176	10576	400	Board_Screen	1	0,40385	0,04314	4,66789
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	16	10876	11056	180	Material_Teacher	1	0,22582	0,43757	4,4899
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	17	11076	11355	280	Material_Teacher	1	0,35972	0,41312	4,17813
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	18	11395	11535	140	Material_Teacher	1	0,30761	0,54827	3,71807
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	19	11555	11635	80	Material_Teacher	1	0,389	0,43276	3,72015
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	20	11655	14194	2538	Material_Teacher	1	0,504	0,3558	4,18726
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	21	14234	14793	560	Material_Teacher	1	0,46455	0,46008	4,49985
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	22	14813	15113	300	Material_Teacher	1	0,46737	0,32986	4,61758
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	23	15193	15973	780	Material_Teacher	1	0,59963	0,2306	4,27284
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	24	17312	17412	100	Classroom_Others	1	0,67643	0,34195	4,73374
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	25	17472	17732	260	Material_Students	1	0,49412	0,21765	4,43853
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	26	17772	17971	200	Classroom_Others	1	0,41944	0,38097	4,22513
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	27	18011	18171	160	Material_Students	1	0,51144	0,26359	4,28755
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	28	18371	18451	80	Classroom_Others	1	0,3093	0,48693	4,34269
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	29	18471	19211	740	Classroom_Others	1	0,44897	0,45016	4,51232
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	30	19311	19511	200	Material_Students	1	0,75283	0,43759	4,61707
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	31	19550	19790	240	Classroom_Others	1	0,64941	0,39607	4,45924
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	32	19810	21010	1199	Material_Students	1	0,5835	0,38163	4,42148
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	33	21030	21269	240	Classroom_Others	1	0,53099	0,41601	4,55696
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	34	21449	21949	500	Classroom_Others	1	0,49421	0,23353	4,66851
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	35	22429	22669	240	Classroom_Others	1	0,4625	0,08354	4,72189
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	36	22789	22988	200	Classroom_Others	0,80004	0,55494	0,29255	4,51917
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	37	23008	23768	760	Material_Students	1	0,54361	0,27205	4,50832
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	38	23948	24208	260	Anna	1	0,5855	0,347	4,55098
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	39	24228	24587	360	Anna	1	0,52084	0,29121	4,62493
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	40	24627	24867	240	Classroom_Others	1	0,64623	0,37182	4,56111
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	41	25487	25567	80	Board_Screen	1	0,22759	0,0657	4,59211
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	42	25607	25767	160	Board_Screen	1	0,08718	0,18656	4,31886
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	43	26107	26266	160	Board_Screen	1	0,36863	0,30593	4,60468
Recording091	ProVisioNET_study_215_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	44	26686	26786	100	Classroom_Others	1	0,8095	0,64149	4,68787
