Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording120	ProVisioNET_study_140_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									14031	0																								11766															3158	316	80	640	10	2960	460	Carl(a)	Carl(a)	3,98198	0				0				3278	656	240	1599	5	2960	1599	3558	712	300	1619	5	2940	1619	3	6438		379,96	
Recording120	ProVisioNET_study_140_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									14031	0																								11766															2798	350	100	1039	8	5119	260	Carl(a)	Carl(a)	3,9052	0				0				2938	588	120	1299	5	5119	260	3138	628	140	1319	5	5079	300	2	5079	5379	244,59	205,42
Recording120	ProVisioNET_study_140_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									14031	0																								11766															6352	489	120	1379	13	342	380	Carl(a)	Carl(a)	3,96635	0				0				6793	618	120	1819	11	0	722	7193	654	180	1839	11	0	722	1	5998	16912	365,4	402,04
Recording120	ProVisioNET_study_140_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									14031	0																								11766															1379	197	140	320	7	7358	140	Carl(a)	Carl(a)	3,89844	0				0				1399	233	140	480	6	7358	140	1699	283	180	560	6	7298	200	1	11735	7498	443,09	414,55
Recording120	ProVisioNET_study_140_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									14031	0																								11766															2658	443	120	1379	6	342	380	Carl(a)	Carl(a)	4,07444	0				0				2758	690	120	1819	4	342	380	2918	730	180	1839	4	342	380	1	5998		365,4	
Recording120	ProVisioNET_study_140_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									14031	0																								11766															4237	385	140	1199	11	4679	400	Carl(a)	Carl(a)	3,85155	0				0				7536	1077	140	6036	7	4679	400	7855	1122	160	6176	7	4659	420	2	12375	5079	183,26	244,59
Recording120	ProVisioNET_study_140_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									14031	0																								11766															100	100	100	100	1	10976	100	Carl(a)	Carl(a)	4,18149	0				0				100	100	100	100	1	10976	100	120	120	120	120	1	10956	120	0				
Recording120	ProVisioNET_study_140_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									14031	0																								11766															860	287	200	360	3	5419	360	Carl(a)	Carl(a)	4,01038	0				0				880	440	300	580	2	5419	580	959	480	340	620	2	5379	620	1	5379	5998	205,42	365,4
Recording120	ProVisioNET_study_140_08	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									14031	0																								11766															360	120	80	160	3	6218	80	Carl(a)	Carl(a)	4,11423	0				0				380	190	160	220	2	6218	220	500	250	240	260	2	6198	240	1	6198	6438	286	379,96
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						25049														8913	524	80	2239	17	0	178	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	3,85679	0				0				9393	783	178	2758	12	0	178	9693	808	178	2798	12	0	178	3	398	178	230,91	167,65
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						25049														2798	400	80	1319	7	3456	80	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	3,88043	0				0				2838	568	140	1499	5	3456	820	3058	612	200	1519	5	3376	899	2	3376	4276	332,52	243,81
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						25049														2179	242	120	520	9	1378	240	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	3,48599	280	280	280	280	1	1677	280	3,31678	2379	476	240	939	5	1378	240	2499	500	260	959	5	1358	260	3	1977	1617	205,43	234,66
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						25049														2802	400	80	1219	7	23465	120	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	3,87346	0				0				2882	720	120	1423	4	23465	120	3002	750	160	1443	4	23425	160	3	23425	23584	191,03	250,51
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						25049														640	213	120	320	3	4316	200	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	3,69205	0				0				640	213	120	320	3	4316	200	800	266	200	360	3	4276	240	0	4276	4516	243,81	228
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						25049														2802	400	80	1219	7	23465	120	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	3,87346	0				0				2882	720	120	1423	4	23465	120	3002	750	160	1443	4	23425	160	3	23425	23584	191,03	250,51
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						25049														260	260	260	260	1	26903	260	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	3,99486	0				0				260	260	260	260	1	26903	260	300	300	300	300	1	26863	300	0	26863	27162	148,27	199,79
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						25049														3518	704	380	1159	5	15729	380	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	3,8429	0				0				3618	3618	3618	3618	1	15729	3618	3678	3678	3678	3678	1	15669	3678	3				
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						25049														580	193	100	300	3	218	180	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	3,91499	0				0				580	193	100	300	3	218	180	660	220	120	320	3	178	220	0	178	398	167,65	230,91
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						25049														260	260	260	260	1	22665	260	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	3,71669	0				0				260	260	260	260	1	22665	260	300	300	300	300	1	22625	300	0	22625	22925	218,37	246,23
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						25049														80	80	80	80	1	23345	80	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	3,84665	0				0				80	80	80	80	1	23345	80	80	80	80	80	1	23345	80	0		23425		191,03
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												28605	0																						25049														8913	524	80	2239	17	0	178	Carl(a)		3,85679	0				0				9393	783	178	2758	12	0	178	9693	808	178	2798	12	0	178	3	398	178	230,91	167,65
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												28605	0																						25049														2798	400	80	1319	7	3456	80	Carl(a)		3,88043	0				0				2838	568	140	1499	5	3456	820	3058	612	200	1519	5	3376	899	2	3376	4276	332,52	243,81
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												28605	0																						25049														2179	242	120	520	9	1378	240	Carl(a)		3,48599	280	280	280	280	1	1677	280	3,31678	2379	476	240	939	5	1378	240	2499	500	260	959	5	1358	260	3	1977	1617	205,43	234,66
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												28605	0																						25049														4138	517	80	1259	8	23465	120	Carl(a)		3,89579	0				0				4277	1069	120	2818	4	23465	120	4397	1099	160	2838	4	23425	160	4	23425	23584	191,03	250,51
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												28605	0																						25049														640	213	120	320	3	4316	200	Carl(a)		3,69205	0				0				640	213	120	320	3	4316	200	800	266	200	360	3	4276	240	0	4276	4516	243,81	228
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												28605	0																						25049														2878	411	80	1219	7	23465	120	Carl(a)		3,87923	0				0				2958	740	120	1499	4	23465	120	3078	770	160	1519	4	23425	160	3	23425	23584	191,03	250,51
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												28605	0																						25049														260	260	260	260	1	26903	260	Carl(a)		3,99486	0				0				260	260	260	260	1	26903	260	300	300	300	300	1	26863	300	0	26863	27162	148,27	199,79
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												28605	0																						25049														3518	704	380	1159	5	15729	380	Carl(a)		3,8429	0				0				3618	3618	3618	3618	1	15729	3618	3678	3678	3678	3678	1	15669	3678	3				
Recording120	ProVisioNET_study_140_08	Female	Novice	Clicking_pen_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												28605	0																						25049														580	193	100	300	3	218	180	Carl(a)		3,91499	0				0				580	193	100	300	3	218	180	660	220	120	320	3	178	220	0	178	398	167,65	230,91
