Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									8299	0																								5741															15666	490	140	1839	32	0	1174	Classroom_Others	Classroom_Others	4,36443	0				0				17585	926	180	2898	19	0	1174	18304	963	220	2918	19	0	1174	7	2354	1174	290,01	263,13
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									8299	0																								5741															6876	458	140	1699	15	1694	200	Classroom_Others	Classroom_Others	4,44752	0				0				6936	534	160	1859	13	1694	200	7396	569	180	1899	13	1674	220	1	1674	1894	109,2	416,83
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									8299	0																								5741															163	81	3	160	2	13887	160	Classroom_Others	Classroom_Others	4,48408	0				0				163	81	3	160	2	13887	160	243	121	43	200	2	13847	200	0	13847		311,19	
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									8299	0																								5741															2379	340	140	620	7	2413	300	Classroom_Others	Classroom_Others	4,5321	0				0				2958	493	180	979	6	2413	300	3238	540	240	1039	6	2354	360	0	2354	2713	290,01	365,26
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									8299	0																								5741															180	180	180	180	1	1494	180	Classroom_Others	Classroom_Others	4,30894	0				0				180	180	180	180	1	1494	180	260	260	260	260	1	1414	260	0	1414	1674	429,1	109,2
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									8299	0																								5741															80	80	80	80	1	5272	80	Classroom_Others	Classroom_Others	4,18026	0				0				80	80	80	80	1	5272	80	80	80	80	80	1	5272	80	0				
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									8299	0																								5741															1119	187	80	360	6	1234	180	Classroom_Others	Classroom_Others	4,47	0				0				1139	228	80	380	5	1234	180	1439	288	160	460	5	1174	240	1	1174	1414	263,13	429,1
Recording113	ProVisioNET_study_137_05	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									8299	0																								5741															380	190	180	200	2	6471	180	Classroom_Others	Classroom_Others	4,50175	0				0				380	190	180	200	2	6471	180	460	230	220	240	2	6411	240	0	6411	6651	337,5	456,67
Recording113	ProVisioNET_study_137_05	Female	Novice	Clicking_pen	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				20988	466	80	2519	45	8	240	Board_Screen		4,25107	0				0				27293	3899	460	8475	7	0	3426	27412	3916	480	8495	7	0	3426	16	3446	29951	215,71	100,93
Recording113	ProVisioNET_study_137_05	Female	Novice	Clicking_pen	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				780	130	80	180	6	11262	140	Board_Screen		3,95894	0				0				880	440	400	480	2	11262	400	919	460	400	520	2	11262	400	3				
Recording113	ProVisioNET_study_137_05	Female	Novice	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				20988	466	80	2519	45	8	240	Board_Screen		4,25107	0				0				27293	3899	460	8475	7	0	3426	27412	3916	480	8495	7	0	3426	16	3446	29951	215,71	100,93
Recording113	ProVisioNET_study_137_05	Female	Novice	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				780	130	80	180	6	11262	140	Board_Screen		3,95894	0				0				880	440	400	480	2	11262	400	919	460	400	520	2	11262	400	3				
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	3878	388	100	839	10	1205	819	Bianca	Bianca	4,24331	0				0				3958	440	100	839	9	1205	819	4218	469	120	919	9	1145	879	0	13518	9140	106,99	369,32
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	871	174	11	520	5	9200	120	Bianca	Bianca	4,19022	0				0				871	174	11	520	5	9200	120	1191	238	71	600	5	9140	180	0	9140	11859	369,32	165,24
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1099	137	80	200	8	3964	180	Bianca	Bianca	4,41356	0				0				1359	272	80	600	5	3964	600	1539	308	120	660	5	3904	660	2		23272		144,95
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	5703	439	80	1099	13	0	366	Bianca	Bianca	4,39096	0				0				6122	765	140	1739	8	0	685	6422	803	140	1859	8	0	685	4	12319	13298	410,03	566,4
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	260	130	120	140	2	3404	120	Bianca	Bianca	4,40097	0				0				260	130	120	140	2	3404	120	440	220	220	220	2	3304	220	0	13298	13518	566,4	106,99
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1759	352	80	899	5	9200	120	Bianca	Bianca	4,17015	0				0				1919	480	120	1139	4	9200	120	2139	535	180	1139	4	9140	180	0	9140	11859	369,32	165,24
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	440	440	440	440	1	11879	440	Bianca	Bianca	4,21831	0				0				440	440	440	440	1	11879	440	460	460	460	460	1	11859	460	0	11859	12319	165,24	410,03
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	2938	267	100	899	11	2564	140	Bianca	Bianca	4,27556	0				0				3238	648	100	1799	5	2564	140	3358	672	160	1799	5	2544	160	4				
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	80	80	80	80	1	25191	80	Bianca	Bianca	4,28769	0				0				80	80	80	80	1	25191	80	120	120	120	120	1	25151	120	0				
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	899	899	899	899	1	17975	899	Bianca	Bianca	4,15426	0				0				899	899	899	899	1	17975	899	899	899	899	899	1	17975	899	0				
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	3878	388	100	839	10	1205	819	Bianca	Bianca	4,24331	0				0				3958	440	100	839	9	1205	819	4218	469	120	919	9	1145	879	0	13518	9140	106,99	369,32
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	871	174	11	520	5	9200	120	Bianca	Bianca	4,19022	0				0				871	174	11	520	5	9200	120	1191	238	71	600	5	9140	180	0	9140	11859	369,32	165,24
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1099	137	80	200	8	3964	180	Bianca	Bianca	4,41356	0				0				1359	272	80	600	5	3964	600	1539	308	120	660	5	3904	660	2		23272		144,95
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	5703	439	80	1099	13	0	366	Bianca	Bianca	4,39096	0				0				6122	765	140	1739	8	0	685	6422	803	140	1859	8	0	685	4	12319	13298	410,03	566,4
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	260	130	120	140	2	3404	120	Bianca	Bianca	4,40097	0				0				260	130	120	140	2	3404	120	440	220	220	220	2	3304	220	0	13298	13518	566,4	106,99
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1759	352	80	899	5	9200	120	Bianca	Bianca	4,17015	0				0				1919	480	120	1139	4	9200	120	2139	535	180	1139	4	9140	180	0	9140	11859	369,32	165,24
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	440	440	440	440	1	11879	440	Bianca	Bianca	4,21831	0				0				440	440	440	440	1	11879	440	460	460	460	460	1	11859	460	0	11859	12319	165,24	410,03
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	2938	267	100	899	11	2564	140	Bianca	Bianca	4,27556	0				0				3238	648	100	1799	5	2564	140	3358	672	160	1799	5	2544	160	4				
Recording113	ProVisioNET_study_137_05	Female	Novice	Drawing_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	80	80	80	80	1	25191	80	Bianca	Bianca	4,28769	0				0				80	80	80	80	1	25191	80	120	120	120	120	1	25151	120	0				
