Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording097	ProVisioNET_study_219_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																								16543															260	260	260	260	1	15722	260	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			260	260	260	260	1	15722	260	320	320	320	320	1	15662	320	0				
Recording097	ProVisioNET_study_219_03	Male	Expert	Chatting_with_neighbour	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																								16543															1099	1099	1099	1099	1	16181	1099	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			1099	1099	1099	1099	1	16181	1099	1119	1119	1119	1119	1	16161	1119	0				
Recording097	ProVisioNET_study_219_03	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									17898	0																								16543															280	280	280	280	1	23697	280	Material_Teacher	Material_Teacher	0				0			280	280	280	280	1	23697	280	280	280	280	280	1	23697	280	0				
Recording097	ProVisioNET_study_219_03	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									17898	0																								16543															6807	756	80	2470	9	0	2470	Material_Teacher	Material_Teacher	0				0			7207	1030	80	2958	7	0	2470	7547	1078	120	3078	7	0	2470	1	8626	2470	261,95	417,02
Recording097	ProVisioNET_study_219_03	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									17898	0																								16543															5057	460	80	1459	11	3969	360	Material_Teacher	Material_Teacher	0				0			5397	1799	340	3978	3	3969	3978	5497	1832	380	4018	3	3929	4018	0	3929		321,8	
Recording097	ProVisioNET_study_219_03	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									17898	0																								16543															3998	286	100	720	14	2530	100	Material_Teacher	Material_Teacher	0				0			4997	1249	240	1959	4	2530	1399	5197	1299	300	1999	4	2470	1459	4	2470	3929	417,02	321,8
Recording097	ProVisioNET_study_219_03	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									17898	0																								16543															5388	1078	80	2470	5	0	2470	Material_Teacher	Material_Teacher	0				0			5768	1442	80	2958	4	0	2470	5948	1487	120	3078	4	0	2470	0	8626	2470	261,95	417,02
Recording097	ProVisioNET_study_219_03	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									17898	0																								16543															720	360	260	460	2	15722	260	Material_Teacher	Material_Teacher	0				0			720	360	260	460	2	15722	260	800	400	320	480	2	15662	320	0	18260	18740	115,58	204,07
Recording097	ProVisioNET_study_219_03	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									17898	0																								16543															1885	628	80	1099	3	16181	1099	Material_Teacher	Material_Teacher	0				0			1905	953	806	1099	2	16181	1099	1965	983	846	1119	2	16161	1119	1				
Recording097	ProVisioNET_study_219_03	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									17898	0																								16543															480	240	180	300	2	18080	180	Material_Teacher	Material_Teacher	0				0			480	240	180	300	2	18080	180	540	270	220	320	2	18040	220	0	18740	18260	204,07	115,58
Recording097	ProVisioNET_study_219_03	Male	Expert	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						22974														1699	425	80	1299	4	16612	1299	Classroom_Others		0				0			2718	1359	1299	1419	2	16612	1299	2738	1369	1299	1439	2	16612	1299	0				
Recording097	ProVisioNET_study_219_03	Male	Expert	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						22974														2239	448	180	780	5	5339	780	Classroom_Others		0				0			2259	565	240	979	4	5339	979	2399	600	280	1019	4	5299	1019	1				
Recording097	ProVisioNET_study_219_03	Male	Expert	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						22974														840	280	100	560	3	5079	180	Classroom_Others		0				0			899	450	180	720	2	5079	180	919	460	200	720	2	5059	200	0	5059		371,11	
Recording097	ProVisioNET_study_219_03	Male	Expert	Clicking_pen	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						22974														300	150	100	200	2	4959	100	Classroom_Others		0				0			300	150	100	200	2	4959	100	320	160	120	200	2	4939	120	0		5059		371,11
Recording097	ProVisioNET_study_219_03	Male	Expert	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						22974														2239	448	180	780	5	5339	780	Classroom_Others		0				0			2259	565	240	979	4	5339	979	2399	600	280	1019	4	5299	1019	1				
Recording097	ProVisioNET_study_219_03	Male	Expert	Clicking_pen	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						22974														11815	985	120	2379	12	0	322	Classroom_Others		0				0			12535	6267	4719	7815	2	0	4719	12555	6277	4719	7835	2	0	4719	5				
Recording097	ProVisioNET_study_219_03	Male	Expert	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												24340	0																						22974														1699	425	80	1299	4	16612	1299	Material_Teacher	Material_Teacher	0				0			2718	1359	1299	1419	2	16612	1299	2738	1369	1299	1439	2	16612	1299	0				
Recording097	ProVisioNET_study_219_03	Male	Expert	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												24340	0																						22974														2239	448	180	780	5	5339	780	Material_Teacher	Material_Teacher	0				0			2259	565	240	979	4	5339	979	2399	600	280	1019	4	5299	1019	1				
Recording097	ProVisioNET_study_219_03	Male	Expert	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												24340	0																						22974														840	280	100	560	3	5079	180	Material_Teacher	Material_Teacher	0				0			899	450	180	720	2	5079	180	919	460	200	720	2	5059	200	0	5059		371,11	
Recording097	ProVisioNET_study_219_03	Male	Expert	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												24340	0																						22974														780	195	100	260	4	4959	100	Material_Teacher	Material_Teacher	0				0			799	266	100	500	3	4959	100	819	273	120	500	3	4939	120	1		5059		371,11
Recording097	ProVisioNET_study_219_03	Male	Expert	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												24340	0																						22974														2239	448	180	780	5	5339	780	Material_Teacher	Material_Teacher	0				0			2259	565	240	979	4	5339	979	2399	600	280	1019	4	5299	1019	1				
Recording097	ProVisioNET_study_219_03	Male	Expert	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												24340	0																						22974														15189	893	76	2379	17	0	322	Material_Teacher	Material_Teacher	0				0			16069	3214	180	7815	5	0	4719	16149	3230	180	7835	5	0	4719	6	25127		264,42	
Recording097	ProVisioNET_study_219_03	Male	Expert	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	7436	572	80	1959	13	1385	120	Material_Teacher	Material_Teacher	0				0			9574	1596	140	3018	6	1385	3018	9714	1619	140	3018	6	1385	3018	3				
Recording097	ProVisioNET_study_219_03	Male	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1259	315	80	560	4	4683	560	Material_Teacher	Material_Teacher	0				0			1259	315	80	560	4	4683	560	1359	340	80	580	4	4663	580	0	10300	5243	270,66	243,73
Recording097	ProVisioNET_study_219_03	Male	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	0				0			Material_Teacher	Material_Teacher	0				0			0				0			0				0			0				
Recording097	ProVisioNET_study_219_03	Male	Expert	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1519	253	140	420	6	5263	240	Material_Teacher	Material_Teacher	0				0			1959	490	140	1019	4	5263	1019	1979	495	140	1039	4	5243	1039	1	5243	12998	243,73	141,61
Recording097	ProVisioNET_study_219_03	Male	Expert	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	220	220	220	220	1	9520	220	Material_Teacher	Material_Teacher	0				0			220	220	220	220	1	9520	220	300	300	300	300	1	9440	300	0				
Recording097	ProVisioNET_study_219_03	Male	Expert	Drawing	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	220	220	220	220	1	9520	220	Material_Teacher	Material_Teacher	0				0			220	220	220	220	1	9520	220	300	300	300	300	1	9440	300	0				
Recording097	ProVisioNET_study_219_03	Male	Expert	Drawing	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	10892	1210	80	2851	9	0	565	Material_Teacher	Material_Teacher	0				0			12111	4037	985	6376	3	0	985	12191	4064	985	6436	3	0	985	4	25231		104,51	
Recording097	ProVisioNET_study_219_03	Male	Expert	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	7436	572	80	1959	13	1385	120	Material_Teacher	Material_Teacher	0				0			9574	1596	140	3018	6	1385	3018	9714	1619	140	3018	6	1385	3018	3				
Recording097	ProVisioNET_study_219_03	Male	Expert	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1259	315	80	560	4	4683	560	Material_Teacher	Material_Teacher	0				0			1259	315	80	560	4	4683	560	1359	340	80	580	4	4663	580	0	10300	5243	270,66	243,73
Recording097	ProVisioNET_study_219_03	Male	Expert	Drawing_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	0				0			Material_Teacher	Material_Teacher	0				0			0				0			0				0			0				
