Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording116	ProVisioNET_study_226_02	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									3383	0																								2954															3598	400	140	819	9	336	700	Bianca		4,64838	0				0				3718	744	400	1619	5	336	700	4058	812	420	1759	5	256	780	3		1036		331,69
Recording116	ProVisioNET_study_226_02	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									3383	0																								2954															480	160	140	180	3	2655	140	Bianca		4,433	0				0				480	160	140	180	3	2655	140	560	187	160	220	3	2635	160	0		28719		133,11
Recording116	ProVisioNET_study_226_02	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									3383	0																								2954															1099	550	400	700	2	336	700	Bianca		4,77775	0				0				1099	550	400	700	2	336	700	1259	630	480	780	2	256	780	0		1036		331,69
Recording116	ProVisioNET_study_226_02	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									3383	0																								2954															556	185	56	360	3	0	56	Bianca		4,15908	0				0				596	298	56	540	2	0	56	616	308	56	560	2	0	56	1				
Recording116	ProVisioNET_study_226_02	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									3383	0																								2954															620	310	260	360	2	1096	260	Bianca		4,68717	0				0				620	310	260	360	2	1096	260	680	340	320	360	2	1036	320	0	1036		331,69	
Recording116	ProVisioNET_study_226_02	Male	Expert	Clicking_pen	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						4424														3318	553	80	2159	6	41	2159	Classroom_Others		4,37462	0				0				3978	1989	1819	2159	2	41	2159	4039	2019	1839	2200	2	0	2200	3	2559		132,79	
Recording116	ProVisioNET_study_226_02	Male	Expert	Clicking_pen	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						4424														160	160	160	160	1	2400	160	Classroom_Others		4,11906	0				0				160	160	160	160	1	2400	160	220	220	220	220	1	2340	220	0		2559		132,79
Recording116	ProVisioNET_study_226_02	Male	Expert	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5874	0																						4424														0				0			Board_Screen	Board_Screen		0				0				0				0			0				0			0				
Recording116	ProVisioNET_study_226_02	Male	Expert	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5874	0																						4424														0				0			Board_Screen	Board_Screen		0				0				0				0			0				0			0				
Recording116	ProVisioNET_study_226_02	Male	Expert	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5874	0																						4424														2496	277	80	837	9	6317	80	Board_Screen	Board_Screen	4,21623	0				0				2775	925	340	1956	3	6317	480	3015	1005	400	2036	3	6217	580	6		8356		212,05
Recording116	ProVisioNET_study_226_02	Male	Expert	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5874	0																						4424														200	200	200	200	1	24966	200	Board_Screen	Board_Screen	4,48406	0				0				200	200	200	200	1	24966	200	200	200	200	200	1	24966	200	0		25166		141,42
Recording116	ProVisioNET_study_226_02	Male	Expert	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5874	0																						4424														5537	615	80	2159	9	41	2159	Board_Screen	Board_Screen	4,43659	0				0				6196	1239	100	2159	5	41	2159	6397	1279	140	2200	5	0	2200	3	2559		132,79	
Recording116	ProVisioNET_study_226_02	Male	Expert	Clicking_pen_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5874	0																						4424														160	160	160	160	1	2400	160	Board_Screen	Board_Screen	4,11906	0				0				160	160	160	160	1	2400	160	220	220	220	220	1	2340	220	0		2559		132,79
Recording116	ProVisioNET_study_226_02	Male	Expert	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5874	0																						4424														15791	1215	100	8595	13	6017	100	Board_Screen	Board_Screen	4,2654	0				0				16110	5370	100	15631	3	6017	100	16270	5423	140	15731	3	5977	140	10				
Recording116	ProVisioNET_study_226_02	Male	Expert	Clicking_pen_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5874	0																						4424														80	80	80	80	1	27345	80	Board_Screen	Board_Screen	4,47062	0				0				80	80	80	80	1	27345	80	120	120	120	120	1	27305	120	0		27424		151,11
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				18900													7755	646	60	2798	12	3169	300	Material_Teacher		4,54175	0				0				8315	1386	300	4257	6	3169	300	8755	1459	320	4337	6	3149	320	4	7387	3469	434,92	514,34
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				18900													120	120	120	120	1	9825	120	Material_Teacher		4,55585	0				0				120	120	120	120	1	9825	120	200	200	200	200	1	9745	200	0	9745	9945	360,83	680,76
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				18900													1339	335	160	680	4	18100	680	Material_Teacher		4,46838	0				0				1399	700	500	899	2	18100	899	1579	790	600	979	2	18020	979	2	18020	19000	425,07	503,75
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				18900													280	280	280	280	1	3589	280	Material_Teacher		4,50066	0				0				280	280	280	280	1	3589	280	400	400	400	400	1	3469	400	0	3469		514,34	
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				18900													5497	500	80	2239	11	91	2239	Material_Teacher		4,63017	0				0				5777	1155	340	2858	5	91	2858	6056	1211	400	2898	5	51	2898	5	6367	7387	352,14	434,92
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				18900													280	280	280	280	1	3589	280	Material_Teacher		4,50066	0				0				280	280	280	280	1	3589	280	400	400	400	400	1	3469	400	0	3469		514,34	
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				18900													380	190	180	200	2	10885	180	Material_Teacher		4,57777	0				0				420	420	420	420	1	10885	420	500	500	500	500	1	10805	500	1	10805	11305	428,1	533,71
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				18900													2519	280	80	640	9	4289	260	Material_Teacher		4,61135	0				0				3404	1135	260	2204	3	4289	260	3544	1181	320	2204	3	4229	320	6	19000	20019	503,75	450,46
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				18900													120	120	120	120	1	10685	120	Material_Teacher		4,51395	0				0				120	120	120	120	1	10685	120	180	180	180	180	1	10625	180	0	10625	10805	373,92	428,1
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				18900													120	120	120	120	1	17101	120	Material_Teacher		4,50467	0				0				120	120	120	120	1	17101	120	200	200	200	200	1	17021	200	0	17021		376,38	
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															23083	0																				18900													7755	646	60	2798	12	3169	300	Material_Students	Material_Students	4,54175	0				0				8315	1386	300	4257	6	3169	300	8755	1459	320	4337	6	3149	320	4	7387	3469	434,92	514,34
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															23083	0																				18900													520	173	120	240	3	9825	120	Material_Students	Material_Students	4,70313	0				0				520	173	120	240	3	9825	120	720	240	200	280	3	9745	200	0	9745	9945	360,83	680,76
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															23083	0																				18900													1339	335	160	680	4	18100	680	Material_Students	Material_Students	4,46838	0				0				1399	700	500	899	2	18100	899	1579	790	600	979	2	18020	979	2	18020	19000	425,07	503,75
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															23083	0																				18900													2019	404	280	540	5	3589	280	Material_Students	Material_Students	4,62216	0				0				2039	510	280	740	4	3589	280	2319	580	400	800	4	3469	400	1	3469	27095	514,34	254,14
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															23083	0																				18900													5697	475	80	2239	12	91	2239	Material_Students	Material_Students	4,63791	0				0				5976	996	200	2858	6	91	2858	6296	1049	240	2898	6	51	2898	5	6367	7387	352,14	434,92
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															23083	0																				18900													280	280	280	280	1	3589	280	Material_Students	Material_Students	4,50066	0				0				280	280	280	280	1	3589	280	400	400	400	400	1	3469	400	0	3469		514,34	
Recording116	ProVisioNET_study_226_02	Male	Expert	Drawing_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															23083	0																				18900													806	201	86	340	4	10885	180	Material_Students	Material_Students	4,64442	0				0				846	282	86	420	3	10885	420	1006	335	126	500	3	10805	500	1	10805	11305	428,1	533,71
