Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	9	2567	2647	80							138,41	153,37						0,55284	0,42123
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	5	2647	4226	1579			0,55284	0,42123	4,83576										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Whole	10	4226	4266	40						239,95	118,32	133,86	6,62			0,55284	0,42123	0,49917	0,51402
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	6	4266	4506	240			0,49917	0,51402	4,91123										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Whole	11	4506	4526	20						238,59	169,51	169,51	6,9			0,49917	0,51402	0,45037	0,59396
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Partial	7	4526	5405	879			0,45037	0,59396	5,0371										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	12	5485	5585	100							169,24	195,2						0,47915	0,57587
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	8	5585	6025	440			0,47915	0,57587	5,04777										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	13	6025	6065	40							342,17	578,21				0,47915	0,57587		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	14	6085	6185	100							151,08	170,93						0,48687	0,57076
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	9	6185	7144	959			0,48687	0,57076	4,98065										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	15	7144	7164	20							451,6	451,6				0,48687	0,57076		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	16	7224	7324	100							164,53	200,83						0,49161	0,52789
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	10	7324	8284	959			0,49161	0,52789	4,83897										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Whole	17	8284	8304	20						16,76	191,52	191,52	9,22			0,49161	0,52789	0,58612	0,49942
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	11	8304	8803	500			0,58612	0,49942	4,83079										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Whole	18	8803	8823	20						297,75	154,16	154,16	4,59			0,58612	0,49942	0,6082	0,54138
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	12	8823	9283	460			0,6082	0,54138	4,97271										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	19	9283	9303	20							671,76	671,76				0,6082	0,54138		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	20	9403	9463	60							176,47	274,15						0,56046	0,59034
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	13	9463	11662	2199			0,56046	0,59034	4,88357										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Whole	21	11662	11682	20						124,15	131,43	131,43	4,47			0,56046	0,59034	0,52836	0,54302
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	14	11682	11822	140			0,52836	0,54302	4,8697										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Whole	22	11822	11842	20						113,86	170,62	170,62	5,41			0,52836	0,54302	0,4811	0,43618
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	15	11842	12441	600			0,4811	0,43618	4,90509										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	23	12441	12461	20							596,21	596,21				0,4811	0,43618		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	24	12541	12561	20							649,07	649,07						0,49666	0,42001
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	16	12561	15180	2618			0,49666	0,42001	4,53756										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	25	15180	15200	20							115,26	115,26				0,49666	0,42001		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	26	15300	15340	40							138,11	147,06						0,53115	0,52957
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	17	15340	17698	2359			0,53115	0,52957	4,71208										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Whole	27	17698	17718	20						187,41	117,84	117,84	0,82			0,53115	0,52957	0,52359	0,53055
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	18	17718	18558	840			0,52359	0,53055	4,64589										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	28	18558	18578	20							501,94	501,94				0,52359	0,53055		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	29	18638	18718	80							203,99	273,61						0,50356	0,54688
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	19	18718	21096	2379			0,50356	0,54688	4,63212										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	30	21096	21116	20							572,83	572,83				0,50356	0,54688		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	31	21156	21216	60							263,19	338,27						0,478	0,44724
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	20	21216	22356	1139			0,478	0,44724	4,35868										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	32	22356	22376	20							424,99	424,99				0,478	0,44724		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	33	22435	22495	60							259	267,49						0,48989	0,43736
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	21	22495	23255	760			0,48989	0,43736	4,16096										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	34	23255	23275	20							271,07	271,07				0,48989	0,43736		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Partial	35	23395	23435	40							128,15	150,52						0,51321	0,45079
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	22	23435	25354	1919			0,51321	0,45079	4,30305										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Whole	36	25354	25394	40						127,23	124,35	137,99	6,27			0,51321	0,45079	0,45682	0,37658
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Whole	23	25394	25614	220			0,45682	0,37658	4,60109										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Saccade	Whole	37	25614	25654	40						303,5	138,43	152,53	6,5			0,45682	0,37658	0,52271	0,47611
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1	1	fullstream	Fixation	Partial	24	25654	25808	154			0,52271	0,47611	4,75093										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	1	0	568	568		0	0,49321	0,41617	4,6817										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	1	568	608	40							336,28	485,92				0,49321	0,41617		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	2	628	688	60							156,53	199,46							
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	3	708	728	20							177,43	177,43						0,48974	0,40199
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	2	728	1008	280		0	0,48974	0,40199	4,67357										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	4	1008	1028	20							127,65	127,65				0,48974	0,40199		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	5	1148	1228	80							302,13	387,06							
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	6	1248	1268	20							113,72	113,72						0,57763	0,60256
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	3	1268	1628	360		0	0,57763	0,60256	4,83844										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	7	1628	1648	20						95,73	158,57	158,57	9,93			0,57763	0,60256	0,55818	0,40858
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	4	1648	2487	840		0	0,55818	0,40858	4,76795										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	8	2487	2507	20							207,13	207,13				0,55818	0,40858		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	9	2567	2647	80							138,41	153,37						0,55284	0,42123
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	5	2647	4226	1579		0	0,55284	0,42123	4,83576										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	10	4226	4266	40						239,95	118,32	133,86	6,62			0,55284	0,42123	0,49917	0,51402
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	6	4266	4506	240		0	0,49917	0,51402	4,91123										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	11	4506	4526	20						238,59	169,51	169,51	6,9			0,49917	0,51402	0,45037	0,59396
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	7	4526	5405	879		0	0,45037	0,59396	5,0371										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	12	5485	5585	100							169,24	195,2						0,47915	0,57587
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	8	5585	6025	440		0	0,47915	0,57587	5,04777										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	13	6025	6065	40							342,17	578,21				0,47915	0,57587		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	14	6085	6185	100							151,08	170,93						0,48687	0,57076
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	9	6185	7144	959		0	0,48687	0,57076	4,98065										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	15	7144	7164	20							451,6	451,6				0,48687	0,57076		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	16	7224	7324	100							164,53	200,83						0,49161	0,52789
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	10	7324	8284	959		0	0,49161	0,52789	4,83897										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	17	8284	8304	20						16,76	191,52	191,52	9,22			0,49161	0,52789	0,58612	0,49942
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	11	8304	8803	500		0	0,58612	0,49942	4,83079										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	18	8803	8823	20						297,75	154,16	154,16	4,59			0,58612	0,49942	0,6082	0,54138
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	12	8823	9283	460		0	0,6082	0,54138	4,97271										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	19	9283	9303	20							671,76	671,76				0,6082	0,54138		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	20	9403	9463	60							176,47	274,15						0,56046	0,59034
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	13	9463	11662	2199		0	0,56046	0,59034	4,88357										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	21	11662	11682	20						124,15	131,43	131,43	4,47			0,56046	0,59034	0,52836	0,54302
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	14	11682	11822	140		0	0,52836	0,54302	4,8697										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	22	11822	11842	20						113,86	170,62	170,62	5,41			0,52836	0,54302	0,4811	0,43618
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	15	11842	12441	600		0	0,4811	0,43618	4,90509										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	23	12441	12461	20							596,21	596,21				0,4811	0,43618		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	24	12541	12561	20							649,07	649,07						0,49666	0,42001
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	16	12561	15180	2618		0	0,49666	0,42001	4,53756										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	25	15180	15200	20							115,26	115,26				0,49666	0,42001		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	26	15300	15340	40							138,11	147,06						0,53115	0,52957
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	17	15340	17698	2359		0	0,53115	0,52957	4,71208										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	27	17698	17718	20						187,41	117,84	117,84	0,82			0,53115	0,52957	0,52359	0,53055
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	18	17718	18558	840		0	0,52359	0,53055	4,64589										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	28	18558	18578	20							501,94	501,94				0,52359	0,53055		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	29	18638	18718	80							203,99	273,61						0,50356	0,54688
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	19	18718	21096	2379		0	0,50356	0,54688	4,63212										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	30	21096	21116	20							572,83	572,83				0,50356	0,54688		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	31	21156	21216	60							263,19	338,27						0,478	0,44724
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	20	21216	22356	1139		0	0,478	0,44724	4,35868										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	32	22356	22376	20							424,99	424,99				0,478	0,44724		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	33	22435	22495	60							259	267,49						0,48989	0,43736
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	21	22495	23255	760		0	0,48989	0,43736	4,16096										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	34	23255	23275	20							271,07	271,07				0,48989	0,43736		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	35	23395	23435	40							128,15	150,52						0,51321	0,45079
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	22	23435	25354	1919		0	0,51321	0,45079	4,30305										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	36	25354	25394	40						127,23	124,35	137,99	6,27			0,51321	0,45079	0,45682	0,37658
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	23	25394	25614	220		0	0,45682	0,37658	4,60109										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	37	25614	25654	40						303,5	138,43	152,53	6,5			0,45682	0,37658	0,52271	0,47611
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	24	25654	26453	800		0	0,52271	0,47611	4,85559										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	38	26453	26493	40							388,28	427,06				0,52271	0,47611		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	39	26513	26533	20							249,02	249,02						0,5478	0,51622
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	25	26533	26933	400		0	0,5478	0,51622	4,90871										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	40	26933	26953	20						100,36	134,23	134,23	7,08			0,5478	0,51622	0,52475	0,3901
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	26	26953	27353	400		0	0,52475	0,3901	4,86023										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	41	27353	27393	40						337,59	169,1	237,3	13,18			0,52475	0,3901	0,67046	0,45018
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	27	27393	27812	420		0	0,67046	0,45018	4,93376										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	42	27812	27872	60							383,42	753,14				0,67046	0,45018		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	43	28032	28092	60							490,65	596,72							
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	44	28132	28232	100							287,71	342,07							
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	45	28272	28312	40							319,43	416,06							
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	46	28332	28392	60							122,03	134,61							
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Partial	47	28432	28452	20							170,52	170,52						0,40595	0,62063
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	28	28452	28912	460		0	0,40595	0,62063	5,26677										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	48	28912	28992	80						98,33	284,92	389,77	19,64			0,40595	0,62063	0,35225	0,25378
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	29	28992	29072	80		0	0,35225	0,25378	5,34099										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	49	29072	29092	20						284,54	153,39	153,39	8,95			0,35225	0,25378	0,3956	0,42086
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	30	29092	29451	360		0	0,3956	0,42086	5,51231										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	50	29451	29531	80						318,31	225,77	271,61	16,87			0,3956	0,42086	0,57177	0,5778
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	31	29531	29731	200		0	0,57177	0,5778	5,59621										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Saccade	Whole	51	29731	29771	40						112,75	142,42	151,86	2,83		Classroom_Others	0,57177	0,5778	0,55165	0,52981
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	32	29771	30000	229	Classroom_Others	1	0,55165	0,52981	5,68521										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	1	0	1408	1408			0,50243	0,3178	4,4816										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Partial	1	1488	1548	60							298,55	302,82						0,60464	0,31387
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	2	1548	2888	1339			0,60464	0,31387	4,53257										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Partial	2	2888	2908	20							890,63	890,63				0,60464	0,31387		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	3	3028	4467	1439			0,54104	0,3598	4,5107										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Partial	3	4467	4487	20							628,29	628,29				0,54104	0,3598		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Partial	4	4547	4607	60							194,82	285,22							
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Partial	5	4647	4667	20							111,27	111,27						0,41835	0,56583
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	4	4667	5406	740			0,41835	0,56583	4,81563										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Partial	6	5406	5426	20							592,91	592,91				0,41835	0,56583		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Partial	7	5506	5546	40							330,1	531,41						0,47222	0,40917
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	5	5546	6685	1139			0,47222	0,40917	4,75189										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Partial	8	6685	6705	20							372,73	372,73				0,47222	0,40917		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Partial	9	6765	6805	40							271,46	271,46						0,48318	0,40526
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	6	6805	8344	1539			0,48318	0,40526	4,61892										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Whole	10	8344	8384	40						350,27	269,69	288,83	8,91			0,48318	0,40526	0,58072	0,42199
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	7	8384	9863	1479			0,58072	0,42199	4,86889										
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Partial	11	9863	9903	40							258,27	315,26				0,58072	0,42199		
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Saccade	Partial	12	9943	9983	40							204,17	282,66						0,52968	0,45534
Recording128	ProVisioNET_study_233_01	Female	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	8	9983	11103	1119			0,52968	0,45534	4,56706										
