Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									3849	0																								2021															280	280	280	280	1	10359	280	Anna		4,99107	0				0				280	280	280	280	1	10359	280	300	300	300	300	1	10339	300	0	10339	10638	262,89	279,7
Recording117	ProVisioNET_study_227_03	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									3849	0																								2021															1199	240	80	400	5	1484	400	Anna		5,12859	0				0				1239	413	320	520	3	1484	400	1379	460	360	560	3	1424	460	2	1424	4002	276,64	460,87
Recording117	ProVisioNET_study_227_03	Male	Expert	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				1079	540	80	999	2	12916	80	Board_Screen		4,44228	0				0				1139	1139	1139	1139	1	12916	1139	1139	1139	1139	1139	1	12916	1139	0				
Recording117	ProVisioNET_study_227_03	Male	Expert	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				859	430	240	620	2	244	620	Board_Screen		4,53789	0				0				879	879	879	879	1	244	879	919	919	919	919	1	204	919	1				
Recording117	ProVisioNET_study_227_03	Male	Expert	Clicking_pen	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				23386	520	100	2479	45	1443	160	Board_Screen		4,55826	0				0				25279	5056	2972	7536	5	1443	3498	25359	5072	2972	7536	5	1383	3558	34				
Recording117	ProVisioNET_study_227_03	Male	Expert	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				0				0			Board_Screen			0				0				0				0			0				0			0				
Recording117	ProVisioNET_study_227_03	Male	Expert	Clicking_pen	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				180	90	80	100	2	14695	100	Board_Screen		3,89647	0				0				340	340	340	340	1	14695	340	340	340	340	340	1	14695	340	0				
Recording117	ProVisioNET_study_227_03	Male	Expert	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				859	430	240	620	2	244	620	Board_Screen		4,53789	0				0				879	879	879	879	1	244	879	919	919	919	919	1	204	919	1				
Recording117	ProVisioNET_study_227_03	Male	Expert	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				1079	540	80	999	2	12916	80	Board_Screen		4,44228	0				0				1139	1139	1139	1139	1	12916	1139	1139	1139	1139	1139	1	12916	1139	0				
Recording117	ProVisioNET_study_227_03	Male	Expert	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				859	430	240	620	2	244	620	Board_Screen		4,53789	0				0				879	879	879	879	1	244	879	919	919	919	919	1	204	919	1				
Recording117	ProVisioNET_study_227_03	Male	Expert	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				23386	520	100	2479	45	1443	160	Board_Screen		4,55826	0				0				25279	5056	2972	7536	5	1443	3498	25359	5072	2972	7536	5	1383	3558	34				
Recording117	ProVisioNET_study_227_03	Male	Expert	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				0				0			Board_Screen			0				0				0				0			0				0			0				
Recording117	ProVisioNET_study_227_03	Male	Expert	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				180	90	80	100	2	14695	100	Board_Screen		3,89647	0				0				340	340	340	340	1	14695	340	340	340	340	340	1	14695	340	0				
Recording117	ProVisioNET_study_227_03	Male	Expert	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				859	430	240	620	2	244	620	Board_Screen		4,53789	0				0				879	879	879	879	1	244	879	919	919	919	919	1	204	919	1				
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25697													0				0			Board_Screen	Board_Screen		0				0				0				0			0				0			0				
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25697													0				0			Board_Screen	Board_Screen		0				0				0				0			0				0			0				
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25697													6567	365	100	1319	18	10621	140	Board_Screen	Board_Screen	4,475	0				0				8086	1617	240	3998	5	10621	3998	8306	1661	300	4018	5	10601	4018	8	18896	14618	377,66	375,62
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25697													540	270	220	320	2	24712	320	Board_Screen	Board_Screen	4,87143	0				0				600	600	600	600	1	24712	600	660	660	660	660	1	24652	660	1	24652	25312	457,16	223,06
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25697													3158	526	100	2099	6	14738	200	Board_Screen	Board_Screen	4,93295	0				0				3618	1206	100	3318	3	14738	3318	3818	1273	160	3438	3	14618	3438	2	14618	18896	375,62	377,66
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25697													540	270	220	320	2	24712	320	Board_Screen	Board_Screen	4,87143	0				0				600	600	600	600	1	24712	600	660	660	660	660	1	24652	660	1	24652	25312	457,16	223,06
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25697													120	120	120	120	1	22274	120	Board_Screen	Board_Screen	4,37166	0				0				120	120	120	120	1	22274	120	120	120	120	120	1	22274	120	0		22394		140,79
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25697													10681	628	87	2818	17	0	87	Board_Screen	Board_Screen	5,24596	0				0				11160	5580	959	10201	2	0	10201	11260	5630	1059	10201	2	0	10201	15				
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25697													2339	468	140	1559	5	22594	1559	Board_Screen	Board_Screen	4,56607	0				0				2399	1199	340	2059	2	22594	2059	2459	1229	360	2099	2	22554	2099	3	22554	24652	264,56	457,16
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															28221	0																				25697													0				0			Board_Screen	Board_Screen		0				0				0				0			0				0			0				
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															28221	0																				25697													0				0			Board_Screen	Board_Screen		0				0				0				0			0				0			0				
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															28221	0																				25697													8106	368	100	1319	22	10621	140	Board_Screen	Board_Screen	4,40983	0				0				9865	1973	240	3998	5	10621	3998	10085	2017	300	4018	5	10601	4018	11	18896	14618	377,66	375,62
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															28221	0																				25697													540	270	220	320	2	24712	320	Board_Screen	Board_Screen	4,87143	0				0				600	600	600	600	1	24712	600	660	660	660	660	1	24652	660	1	24652	25312	457,16	223,06
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															28221	0																				25697													3158	526	100	2099	6	14738	200	Board_Screen	Board_Screen	4,93295	0				0				3618	1206	100	3318	3	14738	3318	3818	1273	160	3438	3	14618	3438	2	14618	18896	375,62	377,66
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															28221	0																				25697													540	270	220	320	2	24712	320	Board_Screen	Board_Screen	4,87143	0				0				600	600	600	600	1	24712	600	660	660	660	660	1	24652	660	1	24652	25312	457,16	223,06
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															28221	0																				25697													120	120	120	120	1	22274	120	Board_Screen	Board_Screen	4,37166	0				0				120	120	120	120	1	22274	120	120	120	120	120	1	22274	120	0		22394		140,79
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															28221	0																				25697													10681	628	87	2818	17	0	87	Board_Screen	Board_Screen	5,24596	0				0				11160	5580	959	10201	2	0	10201	11260	5630	1059	10201	2	0	10201	15				
Recording117	ProVisioNET_study_227_03	Male	Expert	Drawing_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															28221	0																				25697													2339	468	140	1559	5	22594	1559	Board_Screen	Board_Screen	4,56607	0				0				2399	1199	340	2059	2	22594	2059	2459	1229	360	2099	2	22554	2099	3	22554	24652	264,56	457,16
