Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording126	ProVisioNET_study_231_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4159	0																								2905															240	240	240	240	1	16377	240	Bianca	Bianca	4,8407	0				0				240	240	240	240	1	16377	240	300	300	300	300	1	16318	300	0	16318		388,68	
Recording126	ProVisioNET_study_231_07	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4159	0																								2905															140	140	140	140	1	767	140	Bianca	Bianca	4,81288	0				0				140	140	140	140	1	767	140	200	200	200	200	1	707	200	0	707	907	393,14	478,66
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						7944														0				0			Carl(a),Disruptive_Person			0				0				0				0			0				0			0				
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						7944														0				0			Carl(a),Disruptive_Person			0				0				0				0			0				0			0				
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						7944														4357	622	140	2499	7	5439	520	Carl(a),Disruptive_Person		4,35756	0				0				4538	1135	260	2978	4	5439	520	4718	1180	300	2998	4	5399	560	2	5399	5959	244,47	162,11
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						7944														160	160	160	160	1	4620	160	Carl(a),Disruptive_Person		4,37126	0				0				160	160	160	160	1	4620	160	260	260	260	260	1	4520	260	0	4520	4780	458,41	116,19
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						7944														4357	622	140	2499	7	5439	520	Carl(a),Disruptive_Person		4,35756	0				0				4537	1134	260	2978	4	5439	520	4717	1179	300	2998	4	5399	560	2	5399	5959	244,47	162,11
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						7944														520	173	140	200	3	10097	180	Carl(a),Disruptive_Person		4,54147	0				0				580	580	580	580	1	10097	580	640	640	640	640	1	10037	640	2	10037	10676	534,58	518,59
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						7944														1399	350	80	680	4	2961	80	Carl(a),Disruptive_Person		4,55895	0				0				1559	1559	1559	1559	1	2961	1559	1639	1639	1639	1639	1	2881	1639	2	2881	4520	459,08	458,41
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						7944														2858	1429	260	2598	2	282	2598	Carl(a),Disruptive_Person		4,48018	0				0				2858	1429	260	2598	2	282	2598	2918	1459	300	2618	2	262	2618	0	4780	2881	116,19	459,08
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						7944														1022	255	122	460	4	0	122	Carl(a),Disruptive_Person		4,35091	0				0				1022	255	122	460	4	0	122	1142	285	122	500	4	0	122	0	5959	5399	162,11	244,47
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												11537	0																						7944														580	290	280	300	2	16253	300	Nametag_Carl(a)	Nametag_Carl(a)	4,71745	0				0				580	290	280	300	2	16253	300	660	330	320	340	2	16213	340	0	16213	16553	299,94	350,75
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												11537	0																						7944														1299	433	180	580	3	23069	540	Nametag_Carl(a)	Nametag_Carl(a)	4,38549	0				0				1299	433	180	580	3	23069	540	1439	480	240	620	3	23029	580	0	23029	23609	326,51	268,87
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												11537	0																						7944														5277	528	140	2499	10	5439	520	Nametag_Carl(a)	Nametag_Carl(a)	4,34043	0				0				5477	913	260	2978	6	5439	520	5757	959	300	2998	6	5399	560	3	5399	5959	244,47	162,11
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												11537	0																						7944														2099	420	160	1179	5	4620	160	Nametag_Carl(a)	Nametag_Carl(a)	4,56481	0				0				2099	420	160	1179	5	4620	160	2259	452	240	1199	5	4520	260	0	4520	4780	458,41	116,19
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												11537	0																						7944														4357	622	140	2499	7	5439	520	Nametag_Carl(a)	Nametag_Carl(a)	4,35756	0				0				4537	1134	260	2978	4	5439	520	4717	1179	300	2998	4	5399	560	2	5399	5959	244,47	162,11
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												11537	0																						7944														1219	203	120	300	6	10097	180	Nametag_Carl(a)	Nametag_Carl(a)	4,46248	0				0				1319	440	120	620	3	10097	580	1479	493	180	660	3	10037	640	3	10037	10676	534,58	518,59
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												11537	0																						7944														6336	634	80	2059	10	2961	80	Nametag_Carl(a)	Nametag_Carl(a)	4,63978	0				0				6496	928	320	2059	7	2961	1559	6876	982	360	2099	7	2881	1639	2	2881	4520	459,08	458,41
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												11537	0																						7944														7895	718	80	2598	11	282	2598	Nametag_Carl(a)	Nametag_Carl(a)	4,55533	0				0				7955	884	160	2598	9	282	2598	8395	933	220	2618	9	262	2618	2	4780	2881	116,19	459,08
Recording126	ProVisioNET_study_231_07	Female	Expert	Clicking_pen_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												11537	0																						7944														1557	259	115	460	6	0	122	Nametag_Carl(a)	Nametag_Carl(a)	4,42631	0				0				1557	259	115	460	6	0	122	1796	299	122	500	6	0	122	0	5959	5399	162,11	244,47
Recording126	ProVisioNET_study_231_07	Female	Expert	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25867													1899	475	240	1119	4	5151	260	Bianca,Disruptive_Person	Bianca,Disruptive_Person	4,50183	0				0				1899	475	240	1119	4	5151	260	2119	530	300	1139	4	5111	300	0	5111	5411	342,91	353
Recording126	ProVisioNET_study_231_07	Female	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25867													5923	423	100	1459	14	694	220	Bianca,Disruptive_Person	Bianca,Disruptive_Person	4,45766	0				0				6323	703	220	2425	9	694	220	6802	756	260	2445	9	654	260	3	654	914	335,94	288,78
Recording126	ProVisioNET_study_231_07	Female	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25867													2698	385	80	1239	7	5871	80	Bianca,Disruptive_Person	Bianca,Disruptive_Person	4,39121	0				0				2738	548	300	1239	5	5871	300	3118	624	340	1419	5	5831	340	2	6550	6170	173,61	173,12
Recording126	ProVisioNET_study_231_07	Female	Expert	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25867													1819	606	220	1319	3	4831	280	Bianca,Disruptive_Person	Bianca,Disruptive_Person	4,40751	0				0				1819	606	220	1319	3	4831	280	2019	673	240	1399	3	4731	380	0	4731	5111	430,27	342,91
Recording126	ProVisioNET_study_231_07	Female	Expert	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25867													6962	536	100	1459	13	694	220	Bianca,Disruptive_Person	Bianca,Disruptive_Person	4,52187	0				0				7322	915	280	2225	8	694	1859	7782	973	340	2265	8	654	1899	3	654	2553	335,94	332,65
Recording126	ProVisioNET_study_231_07	Female	Expert	Drawing	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25867													1993	996	654	1339	2	0	654	Bianca,Disruptive_Person	Bianca,Disruptive_Person	4,83923	0				0				1993	996	654	1339	2	0	654	2033	1016	654	1379	2	0	654	0	914	654	288,78	335,94
Recording126	ProVisioNET_study_231_07	Female	Expert	Drawing	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25867													1859	620	180	999	3	18543	680	Bianca,Disruptive_Person	Bianca,Disruptive_Person	4,8014	0				0				1899	1899	1899	1899	1	18543	1899	1939	1939	1939	1939	1	18503	1939	2				
Recording126	ProVisioNET_study_231_07	Female	Expert	Drawing	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25867													1179	295	200	540	4	5451	200	Bianca,Disruptive_Person	Bianca,Disruptive_Person	4,62693	0				0				1219	406	200	820	3	5451	200	1339	446	240	859	3	5411	240	1	5411	10808	353	238,32
Recording126	ProVisioNET_study_231_07	Female	Expert	Drawing	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				25867													4657	1164	420	2139	4	2593	2139	Bianca,Disruptive_Person	Bianca,Disruptive_Person	4,57885	0				0				4657	1164	420	2139	4	2593	2139	4837	1209	480	2179	4	2553	2179	0	2553	4731	332,65	430,27
