Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording114	ProVisioNET_study_224_08	Female	Expert	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10522	0																						9539														260	260	260	260	1	12381	260	Board_Screen	Board_Screen	4,24923	0				0				260	260	260	260	1	12381	260	260	260	260	260	1	12381	260	0				
Recording114	ProVisioNET_study_224_08	Female	Expert	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10522	0																						9539														4628	257	80	1050	18	2786	120	Board_Screen	Board_Screen	4,28376	0				0				5367	671	160	1359	8	2786	1039	5567	696	180	1359	8	2766	1059	6	3846		211,52	
Recording114	ProVisioNET_study_224_08	Female	Expert	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10522	0																						9539														12732	707	80	2558	18	947	80	Board_Screen	Board_Screen	4,42931	0				0				14072	2345	300	9055	6	947	819	14231	2372	320	9075	6	907	859	2	8703	8063	145,35	185,65
Recording114	ProVisioNET_study_224_08	Female	Expert	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10522	0																						9539														260	260	260	260	1	308	260	Board_Screen	Board_Screen	4,48425	0				0				260	260	260	260	1	308	260	260	260	260	260	1	308	260	0				
Recording114	ProVisioNET_study_224_08	Female	Expert	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10522	0																						9539														2179	363	80	820	6	947	80	Board_Screen	Board_Screen	4,5254	0				0				2319	773	300	1199	3	947	819	2399	800	320	1219	3	907	859	1	8323	8063	168,75	185,65
Recording114	ProVisioNET_study_224_08	Female	Expert	Clicking_pen_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10522	0																						9539														360	360	360	360	1	8343	360	Board_Screen	Board_Screen	4,5195	0				0				360	360	360	360	1	8343	360	380	380	380	380	1	8323	380	0	8323	8703	168,75	145,35
Recording114	ProVisioNET_study_224_08	Female	Expert	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10522	0																						9539														2658	295	120	720	9	2027	140	Board_Screen	Board_Screen	4,30685	0				0				3178	1059	180	2578	3	2027	420	3318	1106	260	2578	3	1967	480	5				
Recording114	ProVisioNET_study_224_08	Female	Expert	Clicking_pen_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10522	0																						9539														220	220	220	220	1	8103	220	Board_Screen	Board_Screen	4,44567	0				0				220	220	220	220	1	8103	220	260	260	260	260	1	8063	260	0	8063	8323	185,65	168,75
Recording114	ProVisioNET_study_224_08	Female	Expert	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	640	213	160	280	3	4935	160	Board_Screen	Board_Screen	4,43083	0				0				640	213	160	280	3	4935	160	720	240	200	300	3	4895	200	0		5095		533,3
Recording114	ProVisioNET_study_224_08	Female	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	17907	942	100	2718	19	0	518	Board_Screen	Board_Screen	4,46243	0				0				19926	2491	120	14351	8	0	3256	20226	2528	140	14351	8	0	3256	2	5095	9432	533,3	528,21
Recording114	ProVisioNET_study_224_08	Female	Expert	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1279	160	80	240	8	3696	80	Board_Screen	Board_Screen	4,41944	0				0				1439	240	100	700	6	3696	700	1699	283	120	760	6	3636	760	1				
Recording114	ProVisioNET_study_224_08	Female	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	660	330	200	460	2	5415	200	Board_Screen	Board_Screen	4,48491	0				0				660	330	200	460	2	5415	200	740	370	240	500	2	5375	240	0	9592	5615	115,26	268,67
Recording114	ProVisioNET_study_224_08	Female	Expert	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	660	330	200	460	2	5415	200	Board_Screen	Board_Screen	4,48491	0				0				660	330	200	460	2	5415	200	740	370	240	500	2	5375	240	0	9592	5615	115,26	268,67
Recording114	ProVisioNET_study_224_08	Female	Expert	Drawing	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	180	180	180	180	1	6754	180	Board_Screen	Board_Screen	4,34464	0				0				180	180	180	180	1	6754	180	240	240	240	240	1	6694	240	0	6694	6934	530,17	297,68
Recording114	ProVisioNET_study_224_08	Female	Expert	Drawing	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	260	260	260	260	1	5655	260	Board_Screen	Board_Screen	4,29356	0				0				260	260	260	260	1	5655	260	300	300	300	300	1	5615	300	0	5615		268,67	
Recording114	ProVisioNET_study_224_08	Female	Expert	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	640	213	160	280	3	4935	160	Board_Screen	Board_Screen	4,43083	0				0				640	213	160	280	3	4935	160	720	240	200	300	3	4895	200	0		5095		533,3
Recording114	ProVisioNET_study_224_08	Female	Expert	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	17907	942	100	2718	19	0	518	Board_Screen	Board_Screen	4,46243	0				0				19926	2491	120	14351	8	0	3256	20226	2528	140	14351	8	0	3256	2	5095	9432	533,3	528,21
Recording114	ProVisioNET_study_224_08	Female	Expert	Drawing_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1279	160	80	240	8	3696	80	Board_Screen	Board_Screen	4,41944	0				0				1439	240	100	700	6	3696	700	1699	283	120	760	6	3636	760	1				
Recording114	ProVisioNET_study_224_08	Female	Expert	Drawing_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	660	330	200	460	2	5415	200	Board_Screen	Board_Screen	4,48491	0				0				660	330	200	460	2	5415	200	740	370	240	500	2	5375	240	0	9592	5615	115,26	268,67
Recording114	ProVisioNET_study_224_08	Female	Expert	Drawing_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	660	330	200	460	2	5415	200	Board_Screen	Board_Screen	4,48491	0				0				660	330	200	460	2	5415	200	740	370	240	500	2	5375	240	0	9592	5615	115,26	268,67
Recording114	ProVisioNET_study_224_08	Female	Expert	Drawing_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	180	180	180	180	1	6754	180	Board_Screen	Board_Screen	4,34464	0				0				180	180	180	180	1	6754	180	240	240	240	240	1	6694	240	0	6694	6934	530,17	297,68
Recording114	ProVisioNET_study_224_08	Female	Expert	Drawing_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	260	260	260	260	1	5655	260	Board_Screen	Board_Screen	4,29356	0				0				260	260	260	260	1	5655	260	300	300	300	300	1	5615	300	0	5615		268,67	
Recording114	ProVisioNET_study_224_08	Female	Expert	Heckling	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																									0														2085										0				0			Bianca,Disruptive_Person			0				0				0				0			0				0			0				
Recording114	ProVisioNET_study_224_08	Female	Expert	Heckling	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																									0														2085										1719	859	700	1019	2	104	1019	Bianca,Disruptive_Person		4,32845	0				0				1719	859	700	1019	2	104	1019	1799	899	760	1039	2	84	1039	0	1523	1123	339,85	300,83
Recording114	ProVisioNET_study_224_08	Female	Expert	Heckling	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																									0														2085										0				0			Bianca,Disruptive_Person			0				0				0				0			0				0			0				
Recording114	ProVisioNET_study_224_08	Female	Expert	Heckling	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																									0														2085										1719	859	700	1019	2	104	1019	Bianca,Disruptive_Person		4,32845	0				0				1719	859	700	1019	2	104	1019	1799	899	760	1039	2	84	1039	0	1523	1123	339,85	300,83
Recording114	ProVisioNET_study_224_08	Female	Expert	Heckling	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																									0														2085										360	360	360	360	1	1163	360	Bianca,Disruptive_Person		4,36525	0				0				360	360	360	360	1	1163	360	400	400	400	400	1	1123	400	0	1123	1523	300,83	339,85
Recording114	ProVisioNET_study_224_08	Female	Expert	Heckling_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																								2460	0														2085										6176	412	80	1199	15	6840	500	Board_Screen	Board_Screen	4,35814	0				0				6796	849	120	2099	8	6840	600	7076	884	140	2139	8	6820	620	4	13256	7440	485,38	299,4
Recording114	ProVisioNET_study_224_08	Female	Expert	Heckling_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																								2460	0														2085										4158	520	120	1019	8	104	1019	Board_Screen	Board_Screen	4,42566	0				0				4178	597	120	1019	7	104	1019	4457	637	140	1039	7	84	1039	1	1523	1123	339,85	300,83
Recording114	ProVisioNET_study_224_08	Female	Expert	Heckling_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																								2460	0														2085										5470	342	100	760	16	4661	240	Board_Screen	Board_Screen	4,43235	0				0				6370	796	320	1379	8	4661	480	6570	821	320	1399	8	4601	540	5		10678		350,38
Recording114	ProVisioNET_study_224_08	Female	Expert	Heckling_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																								2460	0														2085										1959	392	80	700	5	16054	160	Board_Screen	Board_Screen	4,49164	0				0				2239	746	80	1639	3	16054	1639	2379	793	120	1699	3	15994	1699	0	21551		350,53	
